"","bucket","level","acp_outreach_per_1k_median","ag_rcpp_per_1k_median","ag_reap_per_1k_median","ag_reconnect_per_1k_median","ag_urban_forest_per_1k_median","airport_infrastructure_comp_per_1k_median","airport_infrastructure_formula_per_1k_median","airport_terminal_per_1k_median","asap_per_1k_median","bric_per_1k_median","bridge_per_1k_median","brownfield_per_1k_median","buses_per_1k_median","capital_investment_per_1k_median","carbon_capture_dem_per_1k_median","cdbg_entitlement_per_1k_median","charge_fuel_infra_per_1k_median","clean_hydrogen_per_1k_median","clean_school_bus_per_1k_median","climate_coasts_per_1k_median","coc_per_1k_median","crisi_per_1k_median","culvert_restore_per_1k_median","dac_hubs_per_1k_median","dhs_flood_per_1k_median","doe_battery_per_1k_median","doe_carbon_storage_per_1k_median","doe_grid_innovation_per_1k_median","doe_grid_resilience_per_1k_median","doe_hydrogen_electro_per_1k_median","doe_rural_energy_per_1k_median","doi_aging_infra_per_1k_median","doi_drought_per_1k_median","doi_rural_water_per_1k_median","doi_water_recycle_per_1k_median","doi_water_storage_per_1k_median","dot_tc_per_1k_median","elderly_per_1k_median","epa_great_lakes_per_1k_median","ferry_rural_comms_per_1k_median","fhwa_carbon_per_1k_median","fhwa_protect_comp_per_1k_median","fhwa_stp_per_1k_median","fhwa_tap_per_1k_median","fra_intercity_rail_per_1k_median","fra_rail_cross_per_1k_median","fs_wildfire_per_1k_median","fta_5307_5340_per_1k_median","fta_5310_per_1k_median","fta_5337_combined_per_1k_median","fta_5339_per_1k_median","fta_rail_vehicle_per_1k_median","grrp_comp_per_1k_median","grrp_elements_per_1k_median","grrp_leading_per_1k_median","hcv_per_1k_median","home_per_1k_median","hud_disability_per_1k_median","hud_esg_per_1k_median","hud_hopwa_per_1k_median","indian_health_per_1k_median","indian_water_per_1k_median","infra_per_1k_median","land_port_per_1k_median","low_no_emission_per_1k_median","mega_per_1k_median","motor_carrier_safety_per_1k_median","national_lab_per_1k_median","natural_gas_per_1k_median","ntia_middle_mile_per_1k_median","ports_per_1k_median","public_hsg_per_1k_median","public_hsg_cap_per_1k_median","raise_per_1k_median","reconnect_community_per_1k_median","rural_surface_per_1k_median","s8_project_per_1k_median","safe_streets_per_1k_median","smart_grid_per_1k_median","tribal_broadband_per_1k_median","ttp_per_1k_median","acp_outreach_per_1k_funded_median","ag_rcpp_per_1k_funded_median","ag_reap_per_1k_funded_median","ag_reconnect_per_1k_funded_median","ag_urban_forest_per_1k_funded_median","airport_infrastructure_comp_per_1k_funded_median","airport_infrastructure_formula_per_1k_funded_median","airport_terminal_per_1k_funded_median","asap_per_1k_funded_median","bric_per_1k_funded_median","bridge_per_1k_funded_median","brownfield_per_1k_funded_median","buses_per_1k_funded_median","capital_investment_per_1k_funded_median","carbon_capture_dem_per_1k_funded_median","cdbg_entitlement_per_1k_funded_median","charge_fuel_infra_per_1k_funded_median","clean_hydrogen_per_1k_funded_median","clean_school_bus_per_1k_funded_median","climate_coasts_per_1k_funded_median","coc_per_1k_funded_median","crisi_per_1k_funded_median","culvert_restore_per_1k_funded_median","dac_hubs_per_1k_funded_median","dhs_flood_per_1k_funded_median","doe_battery_per_1k_funded_median","doe_carbon_storage_per_1k_funded_median","doe_grid_innovation_per_1k_funded_median","doe_grid_resilience_per_1k_funded_median","doe_hydrogen_electro_per_1k_funded_median","doe_rural_energy_per_1k_funded_median","doi_aging_infra_per_1k_funded_median","doi_drought_per_1k_funded_median","doi_rural_water_per_1k_funded_median","doi_water_recycle_per_1k_funded_median","doi_water_storage_per_1k_funded_median","dot_tc_per_1k_funded_median","elderly_per_1k_funded_median","epa_great_lakes_per_1k_funded_median","ferry_rural_comms_per_1k_funded_median","fhwa_carbon_per_1k_funded_median","fhwa_protect_comp_per_1k_funded_median","fhwa_stp_per_1k_funded_median","fhwa_tap_per_1k_funded_median","fra_intercity_rail_per_1k_funded_median","fra_rail_cross_per_1k_funded_median","fs_wildfire_per_1k_funded_median","fta_5307_5340_per_1k_funded_median","fta_5310_per_1k_funded_median","fta_5337_combined_per_1k_funded_median","fta_5339_per_1k_funded_median","fta_rail_vehicle_per_1k_funded_median","grrp_comp_per_1k_funded_median","grrp_elements_per_1k_funded_median","grrp_leading_per_1k_funded_median","hcv_per_1k_funded_median","home_per_1k_funded_median","hud_disability_per_1k_funded_median","hud_esg_per_1k_funded_median","hud_hopwa_per_1k_funded_median","indian_health_per_1k_funded_median","indian_water_per_1k_funded_median","infra_per_1k_funded_median","land_port_per_1k_funded_median","low_no_emission_per_1k_funded_median","mega_per_1k_funded_median","motor_carrier_safety_per_1k_funded_median","national_lab_per_1k_funded_median","natural_gas_per_1k_funded_median","ntia_middle_mile_per_1k_funded_median","ports_per_1k_funded_median","public_hsg_per_1k_funded_median","public_hsg_cap_per_1k_funded_median","raise_per_1k_funded_median","reconnect_community_per_1k_funded_median","rural_surface_per_1k_funded_median","s8_project_per_1k_funded_median","safe_streets_per_1k_funded_median","smart_grid_per_1k_funded_median","tribal_broadband_per_1k_funded_median","ttp_per_1k_funded_median"
"11","poverty_rate_bucket",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10453.3122691152,0,0,0,0,1070.41606411889,90000.4290602268,1131.22656668452,274156.507840512,2276.17815693072,741.451881160459,15816.446853694,28193.4800960421,18694.6531539383,62324.3615494979,16736.4016736402,2242.99065420561,17807.9501947668,29600.4946380391,NA,8661.02466256802,9225.75682916601,NA,25550.0045579017,7373.08048478167,6514.28306436654,10165.1223914078,601570.61230423,NA,7645.40759608133,51964.8156626112,4002572.65764348,86041.1049329774,75783.9753074444,30014.3408769792,395580.208016871,318259.678942398,2623.29411444727,449133.566683903,8153.70009778738,328587.075575027,4730.35094890484,3248.03212782929,36102.9166059274,154703.831884308,4166.4288798363,7639.44949469301,34864.9132736292,4233.05256849885,1541656.4453505,1714.10358964104,3429.08084877897,49629.0156347231,2176.06711256436,22134.3673753921,2862.03614166566,81575.0119074912,NA,1733.44889708175,7965.96937881371,77348.5538510706,4275.21081251478,1158.29557000821,707.461820672231,3356.33983274874,574451.590594744,NA,627418.042507353,1413427.56183746,25557.0276737981,62134.7591401824,1087.42301045086,99717.9694399797,43419.333666146,45001.9264967398,1977458.18901176,9476.49146650994,9292.8216436998,44450.1748098627,7477.61533450765,332578.872003326,27704.7861347858,2027.1462468405,24225.4560986367,21382.8528605887,18972.9392408117
"12","poverty_rate_bucket",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19890.2378007817,0,0,0,0,742.524961072799,70089.4508849391,3560.81014362624,171468.417625353,6091.82345135905,2901.956338236,12853.4264266475,24345.3572498818,7662.86541974765,25004.6968323737,1356.61762932155,3346.41575592056,22452.959347398,71486.4893001838,NA,11363.6940619621,5564.45439231166,NA,27935.9241840235,22481.5787538809,7010.29597520856,37000.8585665286,11263.3141164795,NA,7114.04476504725,339118.144026129,5013.83008876631,139554.236395327,74143.8921383259,15595.4310826053,12608899.2974239,85547.3318290422,24404.22151089,437392.268047281,8842.52446090958,80154.1748127703,2392.83212631423,4736.25424251774,4166.65613209195,39226.1314230708,3357.53240420215,14096.4920073124,30171.0659207215,3304.00538358713,535044.005628317,2957.97163811285,4718.79792853726,31051.7467160932,1865.14931527058,18738.4617284353,2099.86791601016,72987.8774814583,NA,1365.85459128645,12074.4802238126,81055.6285622278,6108.17508694967,1316.2307097862,894.582604485197,4993.05649870977,839990.881147541,96.8501619075655,67050.6585413154,NA,18603.5412694089,2997438.55250967,516.457700865235,303791.478486745,33738.7418201531,37990.6082803279,40538.0670608058,15452.7738764045,15074.2953541173,54943.0812991504,19314.6034272286,1307548.83675272,36411.7962392723,2133.65109973611,33832.9863791,68362.243502052,8571.02381527822
"13","poverty_rate_bucket",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.466638718586,429.617620324186,0,0,0,15463.0662734819,0,0,0,0,754.014589105136,129529.831660114,1663.39450052987,157991,4399.56444268462,3330.45327188049,13034.8100957897,26271.2359156985,43174.1463255811,57156.966748363,1704.2571230043,3570.62099791332,33032.3765020027,95081.1206971453,109606.844924482,11499.6891366969,25672.0184662734,2035752.35803902,30419.4736454506,10280.8788833384,6336.32480733971,32713.4163623935,62333.2092432126,NA,45160.4935265862,898198.21438195,49483.4004739337,5635537.99312312,88444.2306059491,17911.3246141005,267437.065706857,51957.0488396259,1060.50194826231,766119.762569832,7858.37201601143,NA,2010.55188077552,3649.95229061008,1032245.73636898,19716.0043160805,3607.42364132935,1780.44608416622,28094.0831725309,3411.7888903652,108034.615087439,3393.67105966637,8898.17352735971,30869.5486931534,1930.03977104521,9049.05791078544,1990.37097697471,147150.553776399,NA,3996.16368286445,8325.06953824702,65188.982848509,5947.00367350795,1293.0931863513,975.516028630179,4656.39273086802,3723.51694036467,23.4422316434501,161284.268102101,15734912.995187,16149.3009353004,NA,459.983750694045,40853.9471389781,32011.8285176053,53413.5582633055,40795.7986431389,17320.5388147009,17051.3449009869,42795.0010460153,3567.08745725287,315523.503222327,30170.6378174414,2145.85898674459,61752.9263657202,9159.48560123104,15553.9368027736
"14","poverty_rate_bucket",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113.61690894464,3241.32576058878,0,0,0,17784.2181312172,0,0,0,0,1159.34009349482,91158.0325807972,1739.10685451886,251304.864204,6119.42673210374,848.51080099794,11755.4627735822,19287.9068927592,23309.6406703984,42001.7697303498,1804591.60287435,4365.04111885182,12328.136297775,18787.6030366509,89256187.1118549,12632.9147957338,6855.09072515139,4173811.02788557,38949.946292227,2704.71221311859,5373.80335092012,46645.7655983898,84582.0810028111,NA,23377.769289534,975647.830159226,189890.421455939,168325.459292845,19871.4194023957,8679.83285121881,648197.242841994,468784.041398748,6184.62816017715,669809.910937361,76600.6516088882,382981.482096303,5181.75910001451,3637.51350794409,268716.693105272,473710.363237579,3099.46675308795,11987.5258868759,23162.1348392944,2724.64531764028,328947.951116599,23303.4189221013,5729.74168181633,25990.4728396461,1521.24014533797,3005.53004288886,1493.03479520449,16126.2353607182,NA,150.567146474044,4103.80997718282,84703.3827758438,6189.67267682698,1346.74371035094,1151.72429845307,6723.63284455407,47303.9293849658,133.0184653503,480383.066980652,558804.902581679,18055.0707661079,430169.038994586,160.100868833447,69277.4766697909,87066.8126674574,79553.1485468246,335442.49794797,24107.2089002504,24117.7024788019,33018.1422265352,8622.17300582055,10192.0266952828,30252.9745953478,2353.6308085832,20051.9739157821,21692.223430246,12787.6359473383
"15","poverty_rate_bucket",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100.98245975489,6845.67396768851,0,0,0,20593.0232956508,0,0,0,0,752.226258849193,87263.444920425,3012.911513315,299612.710388903,5009.84497053428,5963.81817583722,7048.51104707012,13808.819961049,35802.1842272692,12777.8927061232,27855.6004361723,4230.80711168831,16488.846766803,51354.1462384203,2803301.6664071,12933.1768724869,15311.7277635245,1023754.33037412,65144.8572463683,2183.96183637388,5927.29954461391,12794.4491142004,19505.2387071266,NA,3264.15276040806,556758.42870399,150727.308821048,103898.522729256,19492.1999215003,13210.5550479537,54329.4334044447,143338.250584941,5564.58568300935,740840.517241379,12003.3111182752,10757.50012909,6503.15306929298,4429.65746140451,6721.95225679999,490037.762672142,3293.15055265706,3387.51908541172,24557.1274405816,2749.31448972172,345547.054077982,2854.15415001149,14358.111606961,31440.7786251907,1957.57535477002,7531.06408080997,1922.18445464986,12305.1702824474,54162.407572117,899.490557115099,1079.40451690168,81426.3791329247,7142.42205216538,2250.344191468,1220.63383542028,5728.84012810745,22380.2941176471,42.2872379078134,157532.446885284,2839675.27478034,13131.1099796334,645043.285859455,573.886249839517,9204777.70902477,519.59477472674,62674.3059499549,71314.1483557171,27207.3159637568,24913.7154554759,64776.4378937655,15440.7551463291,147199.485103554,35063.1374945648,3003.6958682718,25741.3198112541,22881.4757411511,10370.8609271523
"16","poverty_rate_bucket",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11449.7331228352,9892.24366936194,0,0,0,23014.8614359173,0,0,0,0,735.483396462325,62282.5137785413,2051.27332444869,284825.696844892,5009.45969561815,2638.76232887476,6206.39013467822,18513.0594653583,876.426383939862,32153.0726333624,458674.912959842,4428.47454421883,14522.8497360099,9352.15736770099,614123.450789793,14344.9886244469,3504.86385396136,6171524.31209745,28981.0558517165,4017.56432672263,6799.63211466659,25161.9269086256,40002.882746241,NA,9424.26543697313,2069365.11878156,124680.012237519,742562.5,89323.8383647204,15406.9702528791,55782.7151678781,47225.8995440995,NA,11783283.8946083,6775.21165004726,263052.187198744,1932.59819970839,3865.21077045633,NA,3910.45067944081,3345.41207370433,3806.65204950934,26536.6840784286,3400.32448440279,693631.354356837,9176.74386592794,2444.7610157248,28318.5997801088,1991.6914892313,9219.77585131592,1769.84727611017,89819.5619961464,7943.22068179311,4627.46759476474,111280.517077848,82874.3335442529,7750.70462010348,1670.86551119535,1287.0316108743,7842.48915240241,8026.77099724911,NA,281224.241440857,1859148.75024511,13586.513508149,141968.210092495,340.665983436134,271836.49507311,1564.99046471946,27516.4218842066,24790.9926832945,24025.5965534457,23199.8514067893,43311.6463275192,17264.7713454432,11433.6231518729,40772.513820365,2699.82018503224,16255.4260612192,66528.9345319863,24437.2815096042
"17","poverty_rate_bucket",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9795.47583931017,9417.5055120599,0,0,0,27409.0319060766,0,0,0,0,1161.47499728774,45268.2086828039,2295.62995377023,305243.644339728,6063.75834957169,4431.71992234257,8709.87475210302,16813.331582505,976.071615127615,47934.7194925853,352286.948804332,4256.58258490666,25312.6995632998,180106.861289985,132487.847130219,13075.3600785777,12174.5390683786,1644941.58234489,43263.5066741595,23320.1185994603,5115.84421332153,102304.01561397,106203.428361482,2957733.98140571,14232.7478043294,2859314.74562642,143462.176765728,NA,36685.239166042,41218.7561828134,528607.583558062,28146.0283015542,70564.9432437534,4112166.60577274,NA,138013.036923796,6367.03211558443,4662.03154400939,4868.95287666052,5231.2907381934,3703.34509415721,5374.59283387622,31723.8294263,3687.68867971611,1289545.40991865,12984.654160082,15266.6638588126,26257.1116471713,2050.05572756803,10306.8420851341,1769.36382353795,8833.76553486048,90962.0659759235,2136.83127865135,32689.4924600975,96266.0060495305,7962.92352641593,2199.70352564103,1410.29570300523,7187.56301242177,21354.1909619976,362.337662337662,205776.331841894,NA,17929.0329271864,459386.365262276,730.631713248258,NA,28499.3824444055,32598.7586023462,NA,31181.4555667547,29531.8961987071,46517.825066975,7672.40845409831,5039.75771709228,39272.4409448819,2314.36072581673,21910.1564214747,21796.218487395,26279.5469203483
"18","poverty_rate_bucket",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19528.8561312252,17723.7999463306,0,0,0,27954.1087545274,0,0,0,0,1103.99159200004,49659.800195461,1568.73496873497,210808.879105504,13037.1297455152,4723.57259540633,7626.70734243916,10738.1726698165,49376.9679183754,38933.3393266508,3149.04839693755,6199.86329311692,28905.5985292761,57183.6152234735,NA,13457.0747956565,17875.9527393496,949536.01051162,63909.4831337084,9114.42446130945,5388.02230378317,69905.1867788816,91329.3654716944,NA,14846.6245079934,1863846.04631657,195156.583757437,NA,94720.6523139208,12442.1242677016,168639.906274296,146862.889336624,152081.573719748,NA,25092.1539224413,137127.812262883,6711.40939597315,5265.50897849303,400.433167022604,253377.830780337,3517.98617844674,19763.7609925403,29074.2463280349,3554.97255762898,5157242.51401254,434.037196987782,17019.5384301178,26985.482775708,1916.88954020883,5250.92820064836,1720.04184686499,104714.150506454,63469.1869361633,7381.70055452865,NA,96374.2477280603,7461.16468358461,1920.0482929774,1968.14287059414,9796.38343740183,57078.6394171645,21694.4379735186,340953.643942106,866372.89377448,21346.9378019834,NA,2958.13981007603,102088.868875957,3691.70503149624,25370.2638987467,104451.757158207,38202.2334641506,32952.9892327272,40785.3420470185,30785.8596708172,189962.803095101,42311.4632687359,2355.23306254436,61083.0385217281,67743.3770862607,61231.4989382603
"19","poverty_rate_bucket",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26213.9892724298,22649.0875846625,0,0,0,27789.3897613867,0,0,0,0,9249.88117870722,139900.103393474,4835.86079741876,364501.689889823,8325.20158183966,5110.48876714569,6313.87372252555,14838.4097181691,7088.06846024517,45224.2515703055,1011107.13045287,8963.94023419413,6356.6636696867,NA,NA,17095.9293867164,13998.427638298,NA,50032.1212520627,11195.1681399655,6948.54505136444,155536.652293218,40190.7406999214,NA,18183.6112075758,696271.126918849,138909.718380115,NA,140136.276386649,28521.5728620657,4914231.85673893,160964.017024881,145884.931099803,5799812.90926099,12739.2069196369,3077893.39985423,8213.35394724128,5185.04820881668,14770.3962045773,13354.5772640952,3249.34767818292,10439.6006329253,29780.0570262585,3319.04232178918,4572085.46679317,1855.38974281318,12475.6381706862,26897.8220622803,1724.60185293879,13652.0450659482,1589.84994206064,128844.241555057,95874.4045300656,2461.36477754185,127072.876294555,93027.5646820492,11029.2703059229,3727.55836280297,3191.67288795626,14411.866272095,95238.0952380952,678.824796642276,1597508.45087981,2086290.56073241,20157.7888510216,24659.6494156612,NA,251656.309383185,52223.8486045653,50874.4069016615,9144.01625957826,49404.3814619333,43845.5276421002,63455.5104294196,9962.24309865609,15540.7047115255,47167.2056290467,2482.82052577596,NA,213324.769213381,119878.440694081
"20","poverty_rate_bucket",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26880.6113696031,0,0,0,0,4516.64906331647,102789.133678445,2705.18395898612,421202.675646159,4905.20343980895,42675.356921167,11388.0740921313,54404.9304022996,89157.7758686414,10079.0324128884,11813.7367505661,10082.0680337951,28341.5562714732,NA,NA,28827.1013282967,78636.3538146543,NA,120694.316201454,60376.8874191952,7520.37938529523,153909.856252661,NA,NA,4024.74613874904,11253806.8909026,1185061.66692996,NA,106369.273215712,NA,41307.32468192,533237.971046103,31910.4751022481,495897.574610044,1160.76610562972,4651433.28100471,21808.353561,9177.90310176878,NA,730.576095121705,3952.47626648904,20166.4830890461,18357.7905347559,2024.86942033128,42992.2637934321,143186.314861091,6754.0432988938,39606.4751746326,3419.45848474338,14785.7269503546,2346.52098566213,NA,NA,NA,138277.812696417,63332.8033434789,12544.3521926099,3607.60063270427,2204.8903905491,31498.5288597788,203975.622289329,623.103007393407,206710.27487873,2637528.32136642,24909.301740905,NA,23678.9139271479,NA,127186.079624399,43093.831582006,181311.139642286,60739.9313538839,51166.0349996622,247849.077174658,6301.59430335875,614817.806977572,67375.0378240091,2609.49986531382,NA,301500.90232246,263491.9602711
"21","pop_density_bucket",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,860423.469005487,22065.1656288726,2139524.0322539,61455.6850816103,NA,41409.1736050863,151394.422310757,NA,8499946.3560146,2200844.54378319,59343.2564296649,31927.5806560646,NA,178389398.572885,NA,4048544.05944808,32992411.778291,246903.875686004,206870.361685219,11374.1108301003,NA,987503.15556958,NA,NA,56062942.7184466,403395.744775179,10004874.8169963,651121.777777778,NA,6288927.33564014,219263.899765074,26397.4433008035,1622897.60991443,13651.2559155442,543617.995155831,40675.1067724222,25674.535261139,NA,979027.760829774,NA,362075.939730587,96.9634230503796,11.7322291235335,3695436.50793651,NA,104494.857142857,307.453416149068,17.2532781228433,2.0703933747412,26.2249827467219,NA,578335.027674235,NA,NA,47551.7698806116,NA,6267.0024400603,NA,NA,776871.934736316,2480.8299503834,5091232.70631068,16187778.2274383,24811.3237532319,NA,NA,NA,6437.40836416952,339058.246861446,1977458.18901176,50863.9835487662,46364.4533718,476125.28932591,1283.74288596608,629265.108240749,35894.8247078464,24391.1541119558,103348.571428571,234192.037470726,127232.381593054
"22","pop_density_bucket",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9249.88117870722,212152.087576375,15858.4964274619,474595.523670739,6132.69391526244,42601.4728549409,20937.6049268746,252955.303903355,NA,313970.168808264,NA,15161.2691987796,13030.5970468388,57183.6152234735,NA,7541.65084988823,5584.80195430944,10691268.316064,114875.672531627,78643.9348015357,4738.14709939737,824541.466445903,299129.281844422,NA,36101.3333333333,13739244.4072257,688558.496377551,679650.719342316,119189.628651386,NA,483639.401496259,334680.294746851,20491.1336814703,262491.565976791,52044.4743690062,2215759.61778147,44512.1129377673,7587.24211542688,NA,383373.189195925,2342.54924290354,14696.7610356374,24300.3293723728,2236.36562153113,76383.7369597615,NA,9304.85532192132,15518.4908877758,1243.09864793551,13867.1228140411,1972.90411806453,139441.472643507,NA,7381.70055452865,NA,81920.1265463122,NA,7123.56983663303,NA,NA,145864.735460855,507.139470675182,852847.068522561,2369986.91053469,14081.8625610214,NA,2958.13981007603,NA,21402.9437913662,111244.663187856,1177178.14471741,40475.670083969,38157.9680482129,281936.189975052,13412.7379636403,410493.689845917,31115.0887573965,9473.36216948882,113730.245053313,59973.6116108912,88460.7136898053
"23","pop_density_bucket",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631.86907351204,0,0,0,0,13274.6997873084,0,0,0,0,9270.24621773954,238816.460943257,6107.33197556008,354468.45498417,12433.3547569944,1123.23339557721,16039.1423658933,65837.6005852231,NA,229402.487987889,7309.51953170323,34119.7114447261,37944.0185495294,NA,NA,6628.37506524731,9608.68170594335,NA,84845.9555551456,306347.211311862,6949.4779386999,199664.855072464,122816.989554409,NA,230947.575738141,NA,643324.445434282,742562.5,157006.41045209,NA,606121.179858884,797385.467894992,1801.60832544939,1279694.65888433,239330.543933054,697966.59066586,22639.1799508346,6459.87027988822,NA,NA,1345.39892939077,41472.2654224987,5388.76394569006,684.601675833933,NA,3921.53018107666,22681.8173746784,16446.4181205612,276.648076823469,11131.1360520035,219.064921717143,NA,90962.0659759235,NA,32689.4924600975,78834.6544676611,NA,3245.29828738044,NA,13548.584080659,81174.4891789262,623.103007393407,813769.143157526,2839675.27478034,6164.66612501042,NA,10616.3367804955,NA,NA,104820.317347753,NA,34607.8927690974,32446.6422146537,217582.331540652,2464282.23019452,2965.2448657188,31896.235325867,4916.26978030419,27057.4754162507,78077.5816662262,56195.1373804136
"24","pop_density_bucket",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3736.97481053642,3231.10907200359,0,0,0,12187.2595131226,0,0,0,0,10952.2711069452,132559.462666642,6075.50775223706,254766.588393157,31341.5629666501,3366.08442503639,11544.6488252371,61284.2745816655,NA,275896.284859324,4798.46449136276,9021.21786197564,33800.3755597284,NA,614123.450789793,6612.22846954285,NA,3359763.47601129,85691.0137252802,89554.4610230137,6153.48118136594,231149.948012474,78799.1934881637,NA,76202.3528253593,6076002.55264226,164837.868607095,NA,NA,NA,515469.523136317,315975.733063701,9594.78695624482,493580.214952538,15794.0298507463,10757.50012909,15921.5774031528,6262.72490201585,316479.46104993,NA,1267.81559826789,27012.1641789614,728.725416036309,82.7344931921331,NA,50426.3732824586,6831.85738208418,11714.2590918794,28.1297276853253,35400.1287277408,26.9478063540091,205648.488483685,NA,NA,NA,63515.985834705,9905.68606532429,4415.98930936283,3782.10417094823,77969.955189892,18777.9493533923,367.428826189415,1020023.06321417,297684.018337336,7042.8901159903,NA,NA,NA,101193.777876407,73227.5204359673,309656.266797145,32753.0526285348,33146.013320138,304441.510578352,40120.3091801796,536365.586783952,35251.518286282,4559.70361926475,221026.389575099,38783.3545906911,27314.2017293648
