"","state","county","GEOID","year","total_county_pop","acp_outreach","ag_rcpp","ag_reap","ag_reconnect","ag_urban_forest","airport_infrastructure_comp","airport_infrastructure_formula","airport_terminal","asap","bric","bridge","brownfield","buses","capital_investment","carbon_capture_dem","cdbg_entitlement","charge_fuel_infra","clean_hydrogen","clean_school_bus","climate_coasts","coc","crisi","culvert_restore","dac_hubs","dhs_flood","doe_battery","doe_carbon_storage","doe_grid_innovation","doe_grid_resilience","doe_hydrogen_electro","doe_rural_energy","doi_aging_infra","doi_drought","doi_rural_water","doi_water_recycle","doi_water_storage","dot_tc","elderly","epa_great_lakes","ferry_rural_comms","fhwa_carbon","fhwa_protect_comp","fhwa_stp","fhwa_tap","fra_intercity_rail","fra_rail_cross","fs_wildfire","fta_5307_5340","fta_5310","fta_5337_combined","fta_5339","fta_rail_vehicle","grrp_comp","grrp_elements","grrp_leading","hcv","home","hud_disability","hud_esg","hud_hopwa","indian_health","indian_water","infra","land_port","low_no_emission","mega","motor_carrier_safety","national_lab","natural_gas","ntia_middle_mile","ports","public_hsg","public_hsg_cap","raise","reconnect_community","rural_surface","s8_project","safe_streets","smart_grid","tribal_broadband","ttp"
"1496","MO","Schuyler County","29197","2022-2023",4550,0,0,0,4421324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185509,135742,0,0,0,0,33333,0,0,0
"1497","MO","Scotland County","29199","2022-2023",4923,0,0,0,4421324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258290,224545,0,0,0,0,33333,0,0,0
"1498","MO","Scott County","29201","2022-2023",38538,0,0,0,0,0,0,2015260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2281250,2191498,0,0,0,193121,0,0,0,0
"1499","MO","Shannon County","29203","2022-2023",8207,0,0,0,12399283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141769,0,0,0,0
"1500","MO","Shelby County","29205","2022-2023",5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1501","MO","St. Charles County","29183","2022-2023",398472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2786589,0,0,0,0,536313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734622,0,0,2487172,0,20843377,2325831,0,0,0,23764810,913784,9436185,1003098,39260000,0,0,0,13846771,0,128568,0,0,0,0,0,0,0,0,0,0,0,0,0,423533,312542,0,0,0,10512568,145138,0,0,0
"1502","MO","St. Clair County","29185","2022-2023",9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14522281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472791,390615,0,0,0,559210,0,0,0,0
"1503","MO","St. Francois County","29187","2022-2023",66653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21185342,0,152590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720615,0,0,0,0
"1504","MO","St. Louis County","29189","2022-2023",996179,0,0,0,0,9000000,0,16020404,0,0,0,0,250000,0,0,0,11844561,0,0,83535000,0,3695326,0,0,0,7086862,197338492,0,0,0,0,0,0,0,0,0,0,350000,9783251,0,0,6429073,0,53889314,6013297,0,0,0,61413335,2361324,24386170,2592140,39260000,0,523069,0,119391494,8216580,610570,978539,0,0,0,0,0,5412960,0,0,0,0,0,0,4033686,4429376,0,0,0,44405302,2823418,0,0,0
"1505","MO","St. Louis city","29510","2022-2023",304709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36180390,0,0,0,0,19598855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6751085,0,0,1096746,0,9193070,1025819,0,0,0,10476244,402802,4159901,442176,39260000,18160000,750000,0,106061514,6279385,2824539,3168818,5089546,0,0,0,0,0,0,0,0,0,0,0,31231818,19406657,0,9925000,0,58076697,0,0,0,0
"1506","MO","Ste. Genevieve County","29186","2022-2023",17887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132651,175502,0,0,0,506222,0,0,0,0
"1507","MO","Stoddard County","29207","2022-2023",29255,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772303,883306,0,0,0,2144364,100000,0,0,0
"1508","MO","Stone County","29209","2022-2023",31875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404000,20000,0,0,0
"1509","MO","Sullivan County","29211","2022-2023",6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1510","MO","Taney County","29213","2022-2023",55563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49568,0,0,0,0,0,0,0,0,0,0,0,0,0,177657,146445,0,0,0,639677,20000,0,0,0
"1511","MO","Texas County","29215","2022-2023",25518,0,0,0,12399283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799818,499229,0,0,0,459866,0,0,0,0
"1512","MO","Vernon County","29217","2022-2023",20560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078748,1019666,0,0,0,1326013,0,0,0,0
"1513","MO","Warren County","29219","2022-2023",35090,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9288361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1514","MO","Washington County","29221","2022-2023",24819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260885,0,609559,606185,0,0,0,130296,25000,0,0,0
"1515","MO","Wayne County","29223","2022-2023",13058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1516","MO","Webster County","29225","2022-2023",39127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260885,0,0,0,0,0,0,0,20000,0,0,0
"1517","MO","Worth County","29227","2022-2023",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78794,0,0,0
"1518","MO","Wright County","29229","2022-2023",18256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390910,1187836,0,0,0,592864,0,0,0,0
"1519","MS","Adams County","28001","2022-2023",31103,0,0,79800,0,0,0,587000,0,0,0,0,1175625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004754,1982199,0,0,0,3469536,0,0,0,0
"1520","MS","Alcorn County","28003","2022-2023",37058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21132549,0,133412,0,0,0,0,0,0,0,0,0,0,0,0,0,2030059,1873183,0,0,0,15821656,0,0,0,0
"1521","MS","Amite County","28005","2022-2023",12341,0,0,79990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212016,0,0,0,0
"1522","MS","Attala County","28007","2022-2023",18308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314138,406996,0,0,0,2046325,0,0,0,72929
"1523","MS","Benton County","28009","2022-2023",8275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187656,0,0,0,0
"1524","MS","Bolivar County","28011","2022-2023",31253,0,0,0,3520100,0,0,451000,0,0,315000,0,0,0,0,0,0,0,0,0,0,727405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388482,0,0,0,0,0,0,0,0,0,0,0,0,0,786671,612081,0,0,0,6873009,0,0,0,0
"1525","MS","Calhoun County","28013","2022-2023",14417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000207,0,0,0,0
"1526","MS","Carroll County","28015","2022-2023",9972,0,0,0,0,0,0,534556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330469,0,0,0,146941
"1527","MS","Chickasaw County","28017","2022-2023",17060,0,0,0,0,0,0,223000,0,0,0,0,0,0,0,0,0,0,0,4345000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195055,386402,0,0,0,547250,0,0,0,0
"1528","MS","Choctaw County","28019","2022-2023",8206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660000,0,0,0,0,0,0,0,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1529","MS","Claiborne County","28021","2022-2023",9042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1530","MS","Clarke County","28023","2022-2023",15612,0,0,26875,0,0,0,174704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1531","MS","Clay County","28025","2022-2023",19515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945122,0,0,0,0
"1532","MS","Coahoma County","28027","2022-2023",22685,0,0,0,4949910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7057806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083175,1676531,0,0,0,11234345,0,0,0,0
"1533","MS","Copiah County","28029","2022-2023",28339,0,0,0,4442011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,682981,787930,0,0,0,1559116,57143,0,0,0
"1534","MS","Covington County","28031","2022-2023",18810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1535","MS","DeSoto County","28033","2022-2023",182256,0,0,0,0,0,0,587000,0,0,0,0,409000,0,0,0,0,0,0,0,0,192813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436959,0,0,886861,0,7386970,853747,0,0,0,6317238,514572,356314,426992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3809096,80000,0,0,0
"1536","MS","Forrest County","28035","2022-2023",75162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065754,0,0,0,0,653411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551620,0,0,300225,320000,0,0,0,0,0,1536755,0,0,0,0,0,0,0,0,680253,281719,0,0,0,0,0,0,3227662,0,0,0,0,0,0,2468895,1584841,0,0,0,9682926,120000,0,0,0
"1537","MS","Franklin County","28037","2022-2023",7716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1538","MS","George County","28039","2022-2023",24098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1539","MS","Greene County","28041","2022-2023",13619,0,0,39838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620253,0,0,0,0
"1540","MS","Grenada County","28043","2022-2023",20927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3791292,0,0,0,0
"1541","MS","Hancock County","28045","2022-2023",47339,0,0,0,0,0,274000,160040,0,0,0,0,0,0,0,0,0,0,0,0,0,382003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151088,0,1258466,145447,0,0,0,619073,70378,0,50075,0,0,0,0,6742296,0,0,0,0,0,0,0,0,586667,60000000,0,0,0,0,0,0,0,0,0,0,840104,0,0,0,0
"1542","MS","Harrison County","28047","2022-2023",206169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323477,0,0,11455000,0,1200556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651360,0,0,919603,0,7659685,885266,0,0,0,3769306,428508,0,304887,0,0,0,0,145587795,1103472,183,0,0,0,0,0,0,586667,0,0,0,0,0,0,854807,491399,0,0,0,14711318,240000,0,0,0
"1543","MS","Hinds County","28049","2022-2023",235604,800000,0,0,0,11000000,0,5263159,0,0,0,0,0,0,0,0,3224999,0,0,40535000,0,2546266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,1582846,0,0,1151305,0,9589619,1108318,0,0,0,3548767,394524,0,276087,0,0,0,0,99930166,1902918,326941,306270,8225666,0,0,0,0,8714400,0,0,0,0,342206,0,270947,133979,0,588000,0,34453279,57143,0,0,0
"1544","MS","Holmes County","28051","2022-2023",17414,0,0,0,0,0,0,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398838,0,0,0,0
"1545","MS","Humphreys County","28053","2022-2023",8198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709350,0,0,0,0
"1546","MS","Issaquena County","28055","2022-2023",1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302284,0,0,0,0
"1547","MS","Itawamba County","28057","2022-2023",23396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1548","MS","Jackson County","28059","2022-2023",142872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594826,0,0,0,319000,875172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175822,0,0,722080,0,3111250,359582,0,0,0,5510468,174196,0,123940,0,0,0,0,0,0,75549,0,0,0,0,0,0,586667,0,0,0,0,0,0,0,0,0,9600000,0,3852623,0,0,0,18113
"1549","MS","Jasper County","28061","2022-2023",16454,0,0,0,4064267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118541,0,0,0,0
"1550","MS","Jefferson County","28063","2022-2023",7129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195714,0,0,0,0
"1551","MS","Jefferson Davis County","28065","2022-2023",11182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197844,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295020,0,0,0,0
"1552","MS","Jones County","28067","2022-2023",68307,0,0,0,0,0,0,428106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,4290784,3173750,24882500,0,0,1921473,0,0,0,116309
"1553","MS","Kemper County","28069","2022-2023",9829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701163,0,0,0,568018
"1554","MS","Lafayette County","28071","2022-2023",54059,350000,0,0,0,0,0,579060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7838442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454913,1106645,0,0,0,784998,959611,0,0,0
"1555","MS","Lamar County","28073","2022-2023",62693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255199,320000,0,0,0,0,0,1307299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227662,0,0,0,0,0,0,0,0,0,0,0,2760103,120000,0,0,0
"1556","MS","Lauderdale County","28075","2022-2023",75557,0,0,0,0,0,0,342000,0,0,0,0,0,0,0,0,0,0,0,0,0,138158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,5280475,0,182356,0,0,0,0,0,0,0,0,0,0,0,342206,0,9483918,6287903,3500000,0,0,5256977,0,0,0,0
"1557","MS","Lawrence County","28077","2022-2023",12595,0,0,0,4442011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1558","MS","Leake County","28079","2022-2023",22791,0,0,0,0,0,0,158355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972851,0,0,0,571738
"1559","MS","Lee County","28081","2022-2023",85304,400000,0,0,0,0,1400000,1009902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107022,2930111,1452292,0,0,6765638,0,0,0,0
"1560","MS","Leflore County","28083","2022-2023",28764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185464,0,448826,0,0,0,0,0,0,0,0,0,0,0,0,0,4415289,2996657,0,0,0,6980769,0,0,0,0
"1561","MS","Lincoln County","28085","2022-2023",34197,0,0,0,0,0,0,304000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441373,1304655,0,0,0,1744293,0,0,0,0
"1562","MS","Lowndes County","28087","2022-2023",58896,0,0,0,0,0,0,1703000,11352358,0,0,0,0,0,0,0,0,0,0,0,0,131056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24257598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6123225,5974348,5444236,0,0,0,3117994,160000,0,0,0
"1563","MS","Madison County","28089","2022-2023",105482,0,0,0,0,300000,0,451000,0,0,0,0,0,0,0,0,0,0,0,0,0,738792,0,0,0,2209856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445916,0,3714191,429267,0,0,0,1373583,152704,0,106862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036730,796184,0,0,0,27775457,57143,0,0,0
