"","county","state","year","GISJOIN","GEO_ID","FIPS","total_county_pop","state_pop_shr","county_area","state_area_shr","ag_reconnect","airport_infrastructure","airport_terminal","asap","bridge","buses","capital_investment","clean_school_bus","doe_nuclear","doi_aging_infra","doi_rural_water","doi_water_recycle","doi_water_storage","ferry_rural_comms","fra_rail_cross","fs_wildfire","fta_rail_vehicle","indian_water","infra","low_no_emission","natural_gas","ntia_middle_mile","ports","raise","reconnect_community","rural_surface","safe_streets","tribal_broadband","cdbg_entitlement","coc","home","public_hsg","public_hsg_cap","elderly","hcv","s8_project","fy_2022_ttp","fta_5307_5340","fta_5310","fta_5339","fta_5337_combined"
"1222","Dukes County","MA",2022,"G2500070","0500000US25007",25007,17430,0.00290009,286716861.3,0.013655695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999689440993789,0,0,0.927018633540373,0,0,0,0
"1223","Essex County","MA",2022,"G2500090","0500000US25009",25009,787038,0.11507652,1339656091,0.063804878,0,0,0,0,0,0,0,0.920807453416149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992857142857143,0.961180124223602,0,0,0.824534161490683,0,0.942857142857143,0.856521739130435,0.980124223602485,0.726708074534162,0.670496894409938,0.890372670807453,0.960248447204969,0.966770186335404,0,0.98944099378882,0.951863354037267,0.937888198757764,0.98944099378882
"1224","Franklin County","MA",2022,"G2500110","0500000US25011",25011,70529,0.010166834,1876541204,0.089375537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995652173913044,0,0,0,0.00031055900621118,0.952484472049689,0.916459627329193,0,0,0,0,0
"1225","Hampden County","MA",2022,"G2500130","0500000US25013",25013,466647,0.066686909,1642451971,0.078226381,0,0,0,0,0,0.993788819875776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994099378881988,0,0,0,0,0,0.993478260869565,0,0.977639751552795,0.966149068322981,0.984782608695652,0.923291925465838,0.842546583850932,0.945341614906832,0.954658385093168,0.98416149068323,0,0.941925465838509,0.929503105590062,0.935714285714286,0
"1226","Hampshire County","MA",2022,"G2500150","0500000US25015",25015,161361,0.023142652,1412158044,0.067257987,0,0,0,0,0,0.998136645962733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78167701863354,0,0.842546583850932,0,0,0.550621118012422,0.508385093167702,0.762111801242236,0.892546583850932,0.867391304347826,0,0.944099378881988,0.934472049689441,0.937267080745342,0
"1227","Middlesex County","MA",2022,"G2500170","0500000US25017",25017,1605899,0.232186122,2193227774,0.104458623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983850931677019,0.987267080745342,0,0,0,0,0,0.785714285714286,0,0.944409937888199,0.856211180124224,0.944099378881988,0.811490683229814,0.741925465838509,0.888509316770186,0.981366459627329,0.967080745341615,0,0.983540372670807,0.916770186335404,0.918012422360248,0.985714285714286
"1228","Nantucket County","MA",2022,"G2500190","0500000US25019",25019,11212,0.001973011,125321857.1,0.005968805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999689440993789,0,0,0,0,0,0,0.995341614906832,0,0,0,0,0,0,0.97888198757764,0,0,0,0,0,0,0
"1229","Norfolk County","MA",2022,"G2500210","0500000US25021",25021,703740,0.103034647,1059908414,0.05048111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996273291925466,0,0,0,0,0,0,0.87111801242236,0,0.877950310559006,0.951863354037267,0.872360248447205,0.655590062111801,0.613354037267081,0.862111801242236,0.95,0.976708074534162,0,0.992546583850932,0.968012422360248,0.950931677018634,0.991925465838509
"1230","Plymouth County","MA",2022,"G2500230","0500000US25023",25023,518597,0.075459549,1791540004,0.085327116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97111801242236,0,0,0,0,0,0,0.828571428571429,0,0.829503105590062,0.817391304347826,0.872981366459627,0.820186335403727,0.690062111801242,0.781987577639752,0.92639751552795,0.942546583850932,0,0.996583850931677,0.98167701863354,0.97639751552795,0.99472049689441
"1231","Suffolk County","MA",2022,"G2500250","0500000US25025",25025,801162,0.113367245,156035896.6,0.007431647,0,0,0.995341614906832,0.999689440993789,0,0,0.996273291925466,0,0,0,0,0,0,0,0,0,0,0,0,0.995341614906832,0,0,0,0.96055900621118,0.995031055900621,0,0.981055900621118,0,0.997204968944099,0.997826086956522,0.993478260869565,0.98695652173913,0.965217391304348,0.987888198757764,0.999378881987578,0.998447204968944,0,0.759937888198758,0.827950310559006,0.827639751552795,0.945031055900621
"1232","Worcester County","MA",2022,"G2500270","0500000US25027",25027,826655,0.122550935,4089988597,0.194797176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827950310559006,0,0.914906832298137,0.942857142857143,0.911180124223603,0.801863354037267,0.726086956521739,0.86832298136646,0.905900621118012,0.996583850931677,0,0.947204968944099,0.889751552795031,0.874844720496894,0.958385093167702
"1233","Alcona County","MI",2022,"G2600010","0500000US26001",26001,10396,0.001007502,1798982006,0.011945984,0,0,0,0,0,0,0,0.972981366459627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.387267080745342,0,0,0,0,0
"1234","Alger County","MI",2022,"G2600030","0500000US26003",26003,9098,0.000885564,2427088484,0.01611687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831055900621118,0.870186335403727,0.00031055900621118,0.623913043478261,0,0.902795031055901,0,0,0,0
"1235","Allegan County","MI",2022,"G2600050","0500000US26005",26005,117104,0.011867613,2182066810,0.014489825,0,0,0,0,0,0,0,0.914596273291925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957453416149068,0,0,0,0,0,0,0.822981366459627,0.825465838509317,0,0,0,0.00031055900621118,0,0.584782608695652,0.890683229813665,0.718944099378882,0,0,0
"1236","Alpena County","MI",2022,"G2600070","0500000US26007",26007,28431,0.002873338,1539703886,0.01022427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745962732919255,0,0.00031055900621118,0,0.878571428571429,0,0,0,0,0
"1237","Antrim County","MI",2022,"G2600090","0500000US26009",26009,23301,0.002328146,1359664347,0.009028733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48167701863354,0.495031055900621,0.00031055900621118,0,0,0.936645962732919,0,0,0,0
"1238","Arenac County","MI",2022,"G2600110","0500000US26011",26011,15013,0.001491576,953341845.8,0.006330584,0,0,0,0,0,0,0,0.942857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.626708074534161,0.869565217391304,0,0,0,0
"1239","Baraga County","MI",2022,"G2600130","0500000US26013",26013,8337,0.000819775,2375260208,0.015772709,0,0,0,0,0,0,0,0.977018633540373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992546583850932,0,0,0,0,0.70527950310559,0.85527950310559,0.00031055900621118,0.613354037267081,0,0.980124223602485,0,0,0,0
"1240","Barry County","MI",2022,"G2600150","0500000US26015",26015,61045,0.006162875,1494532799,0.009924315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46304347826087,0.503416149068323,0.829192546583851,0,0.424534161490683,0,0,0,0,0
"1241","Bay County","MI",2022,"G2600170","0500000US26017",26017,103506,0.01034036,1162070891,0.007716631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969254658385093,0,0.900931677018634,0.614285714285714,0.616459627329193,0.83167701863354,0,0.933850931677019,0,0.904037267080745,0,0,0
"1242","Benzie County","MI",2022,"G2600190","0500000US26019",26019,17703,0.001781464,900414687.7,0.005979126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.934472049689441,0,0,0,0
"1243","Berrien County","MI",2022,"G2600210","0500000US26021",26021,153797,0.015330466,1502862866,0.00997963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950621118012422,0,0,0,0,0,0,0.858385093167702,0.85527950310559,0,0.838198757763975,0.967701863354037,0.890683229813665,0.609006211180124,0.84223602484472,0.881055900621118,0.780124223602484,0.839751552795031,0.831987577639752,0.927950310559006
"1244","Branch County","MI",2022,"G2600230","0500000US26023",26023,43428,0.004439945,1346025705,0.008938167,0.938509316770186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570496894409938,0.629503105590062,0.00031055900621118,0,0.492857142857143,0,0,0,0,0
"1245","Calhoun County","MI",2022,"G2600250","0500000US26025",26025,133943,0.013337326,1860467071,0.01235427,0,0,0,0,0,0,0,0.936024844720497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947826086956522,0.846273291925466,0.897204968944099,0.705900621118012,0.683850931677019,0.82639751552795,0.727950310559006,0.605900621118012,0.88944099378882,0.843478260869565,0,0,0
"1246","Cass County","MI",2022,"G2600270","0500000US26027",26027,51613,0.005131124,1316514978,0.008742203,0,0,0,0,0,0,0,0.939130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610248447204969,0.549068322981366,0.00031055900621118,0.620807453416149,0.748447204968944,0.915527950310559,0.73416149068323,0.846894409937888,0.838198757763975,0.932919254658385
"1247","Charlevoix County","MI",2022,"G2600290","0500000US26029",26029,26197,0.00259468,1175562555,0.007806221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649689440993789,0.768633540372671,0.877950310559006,0.612732919254658,0,0.921428571428571,0,0,0,0
"1248","Cheboygan County","MI",2022,"G2600310","0500000US26031",26031,25435,0.002549463,2061406890,0.013688594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549689440993789,0.538198757763975,0.00031055900621118,0.643478260869565,0.622670807453416,0,0,0,0,0
"1249","Chippewa County","MI",2022,"G2600330","0500000US26033",26033,37418,0.003686058,4093796658,0.027184501,0.980124223602485,0,0,0,0,0,0,0.91583850931677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99472049689441,0,0,0,0,0,0.849378881987578,0,0.806211180124224,0.835093167701863,0.00031055900621118,0.584782608695652,0.39223602484472,0.948136645962733,0,0,0,0
"1250","Clare County","MI",2022,"G2600350","0500000US26035",26035,30655,0.003063549,1490201164,0.009895551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881366459627329,0,0,0,0.00031055900621118,0,0.841925465838509,0,0,0,0,0
"1251","Clinton County","MI",2022,"G2600370","0500000US26037",26037,78957,0.007840488,1488115434,0.009881701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500931677018634,0.482298136645963,0.00031055900621118,0.574534161490683,0.508695652173913,0,0.886024844720497,0.881366459627329,0.950621118012422,0
"1252","Crawford County","MI",2022,"G2600390","0500000US26039",26039,13904,0.001302061,1458995495,0.009688333,0.964906832298137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731366459627329,0.770186335403727,0.00031055900621118,0.767080745341615,0.406832298136646,0,0,0,0,0
"1253","Delta County","MI",2022,"G2600410","0500000US26041",26041,35874,0.003660716,3056402654,0.020295777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670496894409938,0.741304347826087,0.00031055900621118,0,0.880745341614907,0.896273291925466,0,0,0,0
"1254","Dickinson County","MI",2022,"G2600430","0500000US26043",26043,25373,0.002579276,2011350751,0.0133562,0.959627329192547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720807453416149,0.789130434782609,0.00031055900621118,0,0.345652173913043,0,0,0,0,0
"1255","Eaton County","MI",2022,"G2600450","0500000US26045",26045,109730,0.010829503,1500725174,0.009965435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949689440993789,0,0.467080745341615,0.471428571428571,0.812732919254658,0.629813664596273,0.654037267080745,0,0.879813664596273,0.876708074534161,0.948136645962733,0
"1256","Emmet County","MI",2022,"G2600470","0500000US26047",26047,33175,0.003373512,1251257223,0.008308865,0,0,0,0,0,0,0,0.96055900621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759006211180124,0,0.816149068322981,0.954968944099379,0,0,0,0
"1257","Genesee County","MI",2022,"G2600490","0500000US26049",26049,406770,0.040387529,1682422597,0.011171981,0,0,0.981366459627329,0,0,0,0,0.899689440993789,0,0,0,0,0,0,0,0,0,0,0,0.969875776397516,0,0.920807453416149,0,0,0,0,0.850310559006211,0,0.978571428571429,0.892236024844721,0.971428571428571,0.718633540372671,0.665217391304348,0.796273291925466,0.615217391304348,0.747826086956522,0,0.916149068322981,0.961801242236025,0.970496894409938,0
"1258","Gladwin County","MI",2022,"G2600510","0500000US26051",26051,25312,0.002518655,1336297258,0.008873566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576086956521739,0.622670807453416,0.00031055900621118,0,0.616770186335404,0,0,0,0,0
"1259","Gogebic County","MI",2022,"G2600530","0500000US26053",26053,14715,0.00147657,2963163501,0.01967663,0,0,0,0,0,0,0,0.965527950310559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910869565217391,0.952173913043478,0.00031055900621118,0,0.658695652173913,0.942546583850932,0,0,0,0
"1260","Grand Traverse County","MI",2022,"G2600550","0500000US26055",26055,92640,0.009397455,1269844359,0.008432291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968633540372671,0,0.527639751552795,0.533850931677019,0.00031055900621118,0.659316770186335,0.371739130434783,0.913354037267081,0,0,0,0
"1261","Gratiot County","MI",2022,"G2600570","0500000US26057",26057,40692,0.004149858,1480468064,0.00983092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757142857142857,0.710248447204969,0.00031055900621118,0.689130434782609,0.461490683229814,0,0,0,0,0
"1262","Hillsdale County","MI",2022,"G2600590","0500000US26059",26059,45707,0.004538926,1572146561,0.010439703,0.937577639751553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503105590062112,0.519875776397515,0.00031055900621118,0,0.906832298136646,0,0,0,0,0
"1263","Houghton County","MI",2022,"G2600610","0500000US26061",26061,35890,0.003725213,2698359037,0.017918219,0.94223602484472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824534161490683,0.802173913043478,0.00031055900621118,0.583229813664596,0.445341614906832,0,0,0,0,0
"1264","Huron County","MI",2022,"G2600630","0500000US26063",26063,31105,0.003134605,2172273912,0.014424796,0,0,0,0,0,0,0,0.985403726708075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533229813664596,0.544409937888199,0.00031055900621118,0,0.881055900621118,0,0,0,0,0
"1265","Ingham County","MI",2022,"G2600650","0500000US26065",26065,290923,0.028388538,1452242552,0.009643491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81304347826087,0,0.94223602484472,0.947826086956522,0.910248447204969,0.688509316770186,0.616149068322981,0.00031055900621118,0.998757763975155,0.996894409937888,0,0.887577639751553,0.882608695652174,0.951552795031056,0
"1266","Ionia County","MI",2022,"G2600670","0500000US26067",26067,64401,0.006615048,1502301416,0.009975902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853416149068323,0,0.637267080745342,0.637888198757764,0.00031055900621118,0.572049689440994,0.669875776397515,0,0,0,0,0
"1267","Iosco County","MI",2022,"G2600690","0500000US26069",26069,25213,0.002510506,1466947211,0.009741136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512732919254658,0.538819875776398,0.00031055900621118,0,0.767701863354037,0.854347826086956,0,0,0,0
"1268","Iron County","MI",2022,"G2600710","0500000US26071",26071,11099,0.001150806,3136719764,0.020829115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931055900621118,0.893478260869565,0.00031055900621118,0.891925465838509,0.818633540372671,0,0,0,0,0
"1269","Isabella County","MI",2022,"G2600730","0500000US26073",26073,70363,0.006521533,1496230732,0.00993559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551863354037267,0.554347826086957,0.00031055900621118,0.586024844720497,0.96832298136646,0.925465838509317,0,0,0,0
"1270","Jackson County","MI",2022,"G2600750","0500000US26075",26075,158174,0.015976627,1873838396,0.012443061,0,0.999068322981366,0,0,0,0,0,0.964285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936024844720497,0.887577639751553,0.892857142857143,0.728260869565217,0.659316770186335,0.81583850931677,0.658695652173913,0.872981366459627,0,0.78695652173913,0,0,0
"1271","Kalamazoo County","MI",2022,"G2600770","0500000US26077",26077,264322,0.025965683,1502965500,0.009980312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958385093167702,0.999378881987578,0,0.920496894409938,0,0.917391304347826,0.904658385093168,0.886645962732919,0,0,0.849689440993789,0,0.935093167701863,0,0.859006211180124,0.905900621118012,0.935093167701863,0
"1272","Kalkaska County","MI",2022,"G2600790","0500000US26079",26079,17725,0.001770234,1477749255,0.009812866,0.957453416149068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.632919254658385,0,0,0,0,0
"1273","Kent County","MI",2022,"G2600810","0500000US26081",26081,652617,0.065088916,2258319907,0.014996177,0,0,0.986024844720497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774844720496894,0,0.945962732919255,0.956521739130435,0.941614906832298,0.499689440993789,0.496583850931677,0.850621118012422,0.872360248447205,0.772360248447205,0,0.867701863354037,0.885714285714286,0.927950310559006,0.911490683229814
"1274","Keweenaw County","MI",2022,"G2600830","0500000US26083",26083,2102,0.000203925,1457040999,0.009675354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"1275","Lake County","MI",2022,"G2600850","0500000US26085",26085,11805,0.001217191,1487544002,0.009877907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985714285714286,0,0,0,0,0.784472049689441,0.811180124223603,0.00031055900621118,0.886645962732919,0.46832298136646,0,0,0,0,0
"1276","Lapeer County","MI",2022,"G2600870","0500000US26087",26087,87975,0.008809331,1716758435,0.011399985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967080745341615,0,0,0,0,0,0,0,0.930434782608696,0,0,0,0.00031055900621118,0.621739130434783,0.750621118012422,0,0.691304347826087,0.799689440993789,0.799378881987578,0.88167701863354
"1277","Leelanau County","MI",2022,"G2600890","0500000US26089",26089,21649,0.002211277,973216757,0.006462561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.967701863354037,0,0,0,0
"1278","Lenawee County","MI",2022,"G2600910","0500000US26091",26091,98310,0.009872883,1972024066,0.013095055,0,0,0,0,0,0,0,0.954658385093168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792857142857143,0,0,0,0.00031055900621118,0,0.666770186335404,0,0,0,0,0
"1279","Livingston County","MI",2022,"G2600930","0500000US26093",26093,190832,0.019203356,1516194390,0.010068157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799689440993789,0,0,0.797204968944099,0,0,0,0.00031055900621118,0,0,0,0.851242236024845,0.833850931677019,0.833229813664596,0.889130434782609
"1280","Luce County","MI",2022,"G2600950","0500000US26095",26095,6286,0.000548571,2400399647,0.015939646,0.987888198757764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.838819875776397,0.639130434782609,0.89472049689441,0,0,0,0
"1281","Mackinac County","MI",2022,"G2600970","0500000US26097",26097,10781,0.001074682,2756769007,0.018306085,0.994409937888199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700310559006211,0.714906832298137,0.00031055900621118,0,0,0.938198757763975,0,0,0,0
"1282","Macomb County","MI",2022,"G2600990","0500000US26099",26099,870893,0.087366157,1253614335,0.008324517,0,0,0,0,0,0,0,0.888198757763975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90776397515528,0,0,0,0,0.865217391304348,0,0.912422360248447,0.808695652173913,0.90776397515528,0.541925465838509,0.53416149068323,0.804968944099379,0.581055900621118,0.746894409937888,0,0.83167701863354,0.942546583850932,0.913354037267081,0.898136645962733
"1283","Manistee County","MI",2022,"G2601010","0500000US26101",26101,24539,0.002478407,1444413350,0.009591501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992546583850932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79472049689441,0.818633540372671,0.00031055900621118,0,0,0.932608695652174,0,0,0,0
"1284","Marquette County","MI",2022,"G2601030","0500000US26103",26103,66403,0.006596762,4844072811,0.032166645,0.940993788819876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78695652173913,0,0.57888198757764,0.614596273291925,0.887267080745342,0.576708074534162,0.920496894409938,0.855590062111801,0,0,0,0
"1285","Mason County","MI",2022,"G2601050","0500000US26105",26105,29062,0.00289222,1321435970,0.008774881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882919254658385,0,0,0,0.76304347826087,0,0.815217391304348,0.901552795031056,0,0,0,0
"1286","Mecosta County","MI",2022,"G2601070","0500000US26107",26107,43481,0.003980219,1479509213,0.009824553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789130434782609,0.834472049689441,0.00031055900621118,0,0.409627329192547,0,0,0,0,0
"1287","Menominee County","MI",2022,"G2601090","0500000US26109",26109,22902,0.002333115,2724230755,0.018090018,0.961801242236025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659006211180124,0.789751552795031,0.962732919254658,0.619565217391304,0.679192546583851,0.942857142857143,0,0,0,0
"1288","Midland County","MI",2022,"G2601110","0500000US26111",26111,83445,0.008294847,1367691926,0.00908204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954347826086957,0,0,0,0,0,0,0,0,0.821428571428571,0,0,0,0,0.00031055900621118,0,0.64472049689441,0,0.83695652173913,0,0,0
"1289","Missaukee County","MI",2022,"G2601130","0500000US26113",26113,15075,0.001494458,1486382352,0.009870193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"1290","Monroe County","MI",2022,"G2601150","0500000US26115",26115,150000,0.015311087,1440946648,0.009568481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998136645962733,0,0,0,0,0,0,0,0.993788819875776,0,0,0,0.811180124223603,0,0.827639751552795,0.790372670807453,0,0.707453416149068,0.687888198757764,0.878571428571429,0,0.683540372670807,0,0.903416149068323,0.864285714285714,0.860248447204969,0.890993788819876
"1291","Montcalm County","MI",2022,"G2601170","0500000US26117",26117,63516,0.006601731,1866737986,0.012395912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480434782608696,0.499689440993789,0.00031055900621118,0.640993788819876,0.674223602484472,0,0,0,0,0
"1292","Montmorency County","MI",2022,"G2601190","0500000US26119",26119,9270,0.000910707,1457233437,0.009676632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.454037267080745,0,0,0,0,0
"1293","Muskegon County","MI",2022,"G2601210","0500000US26121",26121,173679,0.01745419,1366292898,0.009072749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940372670807453,0.858695652173913,0.881366459627329,0.750310559006211,0.650931677018634,0.00031055900621118,0.610869565217391,0.754968944099379,0,0.838198757763975,0,0,0
"1294","Newaygo County","MI",2022,"G2601230","0500000US26123",26123,48687,0.004934454,2231789539,0.014820005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888819875776398,0,0,0,0.00031055900621118,0,0.495031055900621,0,0,0,0,0
"1295","Oakland County","MI",2022,"G2601250","0500000US26125",26125,1255340,0.126408098,2349732845,0.015603197,0,0,0,0,0,0,0,0.911490683229814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998757763975155,0,0.825776397515528,0,0.9,0.894099378881988,0.895341614906832,0.494099378881988,0.480745341614907,0.778571428571429,0.61832298136646,0.933540372670807,0,0.902795031055901,0.979503105590062,0.954347826086957,0.902173913043478
"1296","Oceana County","MI",2022,"G2601270","0500000US26127",26127,26545,0.002639003,1414354169,0.009391896,0,0,0,0,0,0,0,0.946273291925466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.448136645962733,0,0,0,0,0
"1297","Ogemaw County","MI",2022,"G2601290","0500000US26129",26129,20895,0.002061612,1489107813,0.009888291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.488198757763975,0,0,0,0,0
"1298","Ontonagon County","MI",2022,"G2601310","0500000US26131",26131,5802,0.00058544,3439305699,0.022838411,0.989130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812732919254658,0.857453416149068,0.00031055900621118,0,0.571739130434783,0,0,0,0,0
