"","GEOID","NAME","county","state","percent_rank_percent_poc","percent_rank_poverty_rate","percent_rank_pop_density","percent_rank_med_hh_income","percent_rank_broadband_speed","percent_rank_hh_int_access","percent_rank_transport_costs","percent_rank_annual_vehicle_mi_per_hh","percent_rank_employment_access_index","percent_rank_commute_time","percent_rank_freq_fatal_accidents","percent_rank_pub_transit_commute","percent_rank_green_commute","percent_rank_pub_transit_stops","percent_rank_avg_hh_person_trips","percent_rank_access_to_car","percent_rank_highway_miles","percent_rank_ghg_per_acre","percent_rank_ozone","percent_rank_pm25","percent_rank_diesel_pm","percent_rank_contaminated_sites","percent_rank_superfund_site","percent_rank_water_system_violations","percent_rank_energy_cost_hh","percent_rank_housing_cost_burden","percent_rank_overcrowded_housing","percent_rank_vacancy_rate","percent_rank_homelessness","percent_rank_incomplete_plumbing","percent_rank_incomplete_kitchen","percent_rank_housing_units","percent_rank_permits","percent_rank_transport_trade_jobs","percent_rank_capacity_housing","percent_rank_capacity_environment","percent_rank_capacity_transport","percent_rank_airports_primary","percent_rank_bridges","percent_rank_bridges_poor_condition","percent_rank_docks","percent_rank_rr_freight_route_miles","percent_rank_rr_pax_route_miles","percent_rank_rr_incident_number","percent_rank_rr_incident_killed","percent_rank_hud_pbs8","percent_rank_hud_hcv","percent_rank_hud_202","percent_rank_hud_ph","percent_rank_stations_elevated","percent_rank_stations_subway","percent_rank_intercity_km","percent_rank_rail_transit_km","percent_rank_cnw_500","percent_rank_age_under_18","percent_rank_age_over_64"
"11","01021","Chilton County, Alabama","Chilton County","Alabama",0.53865259236262,0.697609438062713,0.589257994411673,0.513043478260869,0.759391493325054,0.728034771809997,0.283259070655633,0.599618077657543,0.605472478523703,0.930766842595467,0.65787022663769,0,0.0117975783918038,0,0.529467983434215,0.222601676497982,0.429207763283487,0.269426751592357,0.833976833976834,0.963320463320463,0.65237651444548,0.618441477801925,0,0.102992125984252,0.588947531822415,0.301769636758771,0.524681775846011,0.388078236572493,0.0566097406704617,0.242160819621236,0.23377832971127,0.606643899410121,0.712881022615536,0.379893828798938,0.916161938157475,0.614918712145362,0.730634364042078,0,0.453388482341712,0.16416,0,0.61565383391664,0,0.897550111358575,0.92141266306077,0,0,0,0.682396771189072,0,0,0,0,0,0.757839180378764,0.275380316671841
"12","01023","Choctaw County, Alabama","Choctaw County","Alabama",0.805650419124496,0.803787643588947,0.219186588016144,0.915527950310559,0.97205836696678,0.946289972058367,0.956715467854869,0.613303628262253,0.836143811644925,0.956845700093139,0.718099968953741,0,0.113318845079168,0,0.0226186683657216,0.678981682707234,0.662424435252943,0.0554140127388535,0.216216216216216,0.87001287001287,0.223671947809879,0.443030114871158,0,0.127874015748032,0.55262340887923,0.609748525302701,0.592052157714995,0.836386215461037,0.305186590765338,0.914622787954051,0.909344923936666,0.141260478112388,0.971812520485087,0.424021234240212,0.720752311125279,0.942301562001913,0.514504303474657,0,0.797645561565383,0.5248,0,0.72478523703468,0,0.749284123448934,0,0,0,0,0,0,0,0,0,0.898168270723378,0.258615336851909,0.831418814032909
"13","01025","Clarke County, Alabama","Clarke County","Alabama",0.842905929835455,0.916796026078857,0.267308289351133,0.90527950310559,0.679913070475008,0.946910897236883,0.924252068746022,0.481540420114577,0.815781100859052,0.852530270102453,0.750077615647314,0,0.0124185035703198,0,0.0500159286396942,0.834523439925489,0.30130448615972,0.212420382165605,0.250643500643501,0.885135135135135,0.268406337371855,0.690158335920522,0,0.197795275590551,0.520956224774915,0.713753492704129,0.525302701024527,0.818689847873331,0.148323845667299,0.908413536168892,0.845700093138777,0.22135982614095,0.868567682726975,0.293297942932979,0.451067899266815,0.153012432260121,0.291042397194772,0,0.601972637607382,0.09344,0,0.69010499522749,0,0.883550747693287,0.848234171174038,0.613784538963055,0,0,0,0,0,0,0,0.924247128221049,0.449239366656318,0.600745110214219
"14","01027","Clay County, Alabama","Clay County","Alabama",0.529028252095622,0.611300838248991,0.298975473455449,0.806211180124224,0.784538963054952,0.807513194660043,0.836728198599618,0.700509229789943,0.63315303849825,0.800683017696368,0.507295870847563,0,0.0443961502638932,0,0.352660082828926,0.495808755045017,0.684696150174992,0.0885350318471338,0.629021879021879,0.880952380952381,0.34762348555452,0,0,0.318110236220472,0.780502949394598,0.131015212666874,0.943495808755045,0.766842595467246,0.289373814041746,0.877367277243092,0.864017385904998,0.284073269171065,0.952474598492298,0.102853351028534,0.342046541281479,0.449474019764106,0.372330251832961,0,0.740057270124085,0.6464,0,0.734330257715558,0,0.489977728285078,0,0.990375659733002,0,0,0.915243713132567,0,0,0,0,0,0.318534616578702,0.641415709407016
"15","01029","Cleburne County, Alabama","Cleburne County","Alabama",0.217634275069854,0.615026389320087,0.346165787022664,0.713664596273292,0.964607264824589,0.837007140639553,0.666772756206238,0.629535327816677,0.571110404072542,0.881713753492704,0.774604160198696,0,0.0409810617820553,0,0.273335457151959,0.568767463520646,0.701240852688514,0.138216560509554,0.756113256113256,0.902509652509653,0.599254426840634,0.849736106799131,0,0.19244094488189,0.782986650108662,0.289040670599193,0,0.435268550139708,0.252688172043011,0.847252406085067,0.77243092207389,0.554486184414778,0.933464437889217,0.0444591904445919,0.422059292317501,0.45011157156519,0.405482945489321,0,0.776328348711422,0.7584,0,0.610881323576201,0.95195672923958,0.464842507158766,0,0.65476560074511,0.282210493635517,0,0.561316361378454,0,0,0.949084135361689,0,0,0.57435579012729,0.658801614405464
"16","01031","Coffee County, Alabama","Coffee County","Alabama",0.669667805029494,0.604781123874573,0.638932008692953,0.366459627329193,0.203663458553244,0.31574045327538,0.347867600254615,0.554742202418842,0.433980273623926,0.369450481217013,0.300527786401739,0.215771499534306,0.108661906240298,0,0.457470532016566,0.446755665942254,0.459751829462297,0.579936305732484,0.413770913770914,0.81016731016731,0.406958682820752,0,0,0.163149606299213,0.32194970506054,0.207078547035082,0.502638932008693,0.412604781123875,0.0392156862745098,0.579944116733934,0.532132877988202,0.636758770568147,0.278597181252048,0.231254147312541,0.32228243544788,0.314631813834874,0.459674848581447,0,0.437798281896277,0.15072,0,0.172764874323894,0,0.381164492523067,0,0.533685190934492,0.653834212977336,0,0.795094691089724,0,0,0,0,0,0.720273207078547,0.307047500776156
"17","01033","Colbert County, Alabama","Colbert County","Alabama",0.562868674324744,0.610679913070475,0.682086308599814,0.667080745341615,0.259546724619683,0.7864017385905,0.585932527052833,0.341183959261617,0.234171174037544,0.304253337472835,0.686743247438684,0.281900031046259,0.0984166407947842,0,0.373685887225231,0.389009624340267,0.334393891186764,0.664968152866242,0.25,0.556628056628057,0.744019881950916,0.889785780813412,0,0.078740157480315,0.370071406395529,0.619993790748215,0,0.584290592983545,0.283048703352309,0.862465072958708,0.878298665010866,0.400186277553555,0.297279580465421,0.649303251493032,0.346509403889066,0.0975454255658272,0.744022951864839,0.965956092904868,0.358892777601018,0.128,0.96500159083678,0.605154311167674,0,0.809417753738466,0.835507476932867,0.642657559764048,0.68581185967091,0,0.927662216702887,0,0,0,0,0.799751629928594,0.353927351754114,0.594846321018317
"18","01035","Conecuh County, Alabama","Conecuh County","Alabama",0.855013970816517,0.676187519403912,0.223533064265756,0.927639751552795,0.88233467867122,0.953430611611301,0.968173138128581,0.704010184595799,0.829144129812281,0.736727724309221,0.904377522508538,0.56348959950326,0.197454206768084,0,0.022937241159605,0.873331263582738,0.733375755647471,0.154458598726115,0.351994851994852,0.842020592020592,0.358185771978875,0.453275380316672,0,0.576377952755906,0.882955603849736,0.0304253337472835,0,0.926109903756597,0.318469323213156,0.989444271965228,0.992548897857808,0.131946600434648,0.885611274991806,0.923025879230259,0.185846350015939,0.0678992668154288,0.167038571883966,0,0.885777919185492,0.64352,0,0.818644607063315,0,0.976137448297805,0.980591791282214,0.850046569388389,0.830487426265135,0,0.828624650729587,0,0,0,0,0,0.344303011487116,0.809375970195591
"19","01037","Coosa County, Alabama","Coosa County","Alabama",0.722446445203353,0.408568767463521,0.242781744799752,0.785714285714286,0.249611921763428,0.690158335920522,0.794080203691916,0.731063017186505,0.714603881641743,0.722756907792611,0.886370692331574,0,0.209562247749146,0,0.0248486779229054,0.0493635516920211,0.836143811644925,0.0761146496815287,0.599099099099099,0.933075933075933,0.35197266231749,0.75225085377212,0,0.347086614173228,0.683328158956846,0.705060540204905,0.848804719031357,0.942874883576529,0.351676154332701,0.962434026699783,0.90717168581186,0.0993480285625582,1,0.104180491041805,0.586228881096589,0.961428116034428,0.51832961428116,0,0.799554565701559,0.50304,0,0.591154947502386,0,0.850779510022272,0.923639834552975,0,0,0,0.66407947842285,0,0,0,0,0,0.0518472524060851,0.841664079478423
"20","01039","Covington County, Alabama","Covington County","Alabama",0.486805339956535,0.723998758149643,0.424712822104936,0.809316770186335,0.317913691400186,0.689226948152748,0.794080203691916,0.530235518777848,0.702195354756602,0.457311393977026,0.3436820863086,0.220738900962434,0.153989444271965,0,0.164064988849952,0.571561626823968,0.425071587655107,0.338216560509554,0.428893178893179,0.774453024453024,0.297607952780367,0.367898168270723,0,0.142992125984252,0.590810307357963,0.686122322260168,0.577149953430612,0.687053710027942,0.0762175838077166,0.855324433405775,0.884197454206768,0.284694194349581,0.822025565388397,0.606834771068348,0.624800765062161,0.0513229199872489,0.263308893847625,0,0.719058224626153,0.28992,0,0.482341711740375,0,0.426662424435253,0,0.854393045638001,0.484321639242471,0.927041291524371,0.766842595467246,0,0,0,0,0,0.469729897547346,0.713443030114871
"21","01041","Crenshaw County, Alabama","Crenshaw County","Alabama",0.657249301459174,0.549208320397392,0.306737038186898,0.808074534161491,0.607575287177895,0.904998447687054,0.869828134945894,0.88160407383832,0.810690423162584,0.826451412604781,0.806581806892269,0.777398323502018,0.615026389320087,0,0.21439949028353,0.726482458863707,0.719376391982183,0.0662420382165605,0.484877734877735,0.81981981981982,0.239515377446412,0,0,0.281259842519685,0.612853151195281,0.147780192486805,0,0.810307357963365,0.276723592662872,0.949084135361689,0.946600434647625,0.361378453896306,0.873156342182891,0.600862641008626,0.442460949952184,0.460312400382531,0.16608224418234,0,0.806236080178174,0.264,0,0,0,0,0,0,0.845700093138777,0,0.97516299285936,0,0,0,0,0,0.541136293076684,0.538342129773362
"22","01043","Cullman County, Alabama","Cullman County","Alabama",0.269791990065197,0.423470971747904,0.726792921452965,0.653416149068323,0.330642657559764,0.545793231915554,0.666772756206238,0.584659452577976,0.338530066815145,0.716237193418193,0.658180689226948,0.256442098727103,0.0636448307978889,0,0.37081873208028,0.11611300838249,0.26185173401209,0.428980891719745,0.834942084942085,0.848777348777349,0.752096924510718,0.344613474076374,0,0.0371653543307087,0.467867122011798,0.430611611300838,0.647624961192176,0.504812170133499,0.0126502213788741,0.528407326917106,0.577770878609128,0.570319776466936,0.599803343166175,0.84107498341075,0.521198597386038,0.116671979598342,0.401020082881734,0,0.332484887050589,0.44576,0,0.284123448934139,0,0.539293668469615,0.732739420935412,0.345855324433406,0.394287488357653,0.760633343682086,0.752561316361378,0,0,0,0,0,0.562247749146228,0.455448618441478
"23","01045","Dale County, Alabama","Dale County","Alabama",0.68581185967091,0.756286867432474,0.66873641726172,0.732298136645963,0.241850357031978,0.415709407016455,0.507638446849141,0.289306174411203,0.569201399936367,0.297423160509159,0.693883886991618,0.234399254889786,0.478733312635827,0,0.367314431347563,0.416951257373486,0.510022271714922,0.379299363057325,0.407014157014157,0.827220077220077,0.375893134513824,0.451412604781124,0,0.0768503937007874,0.524371313256753,0.467867122011798,0.46910897236883,0.487115802545793,0.0455407969639469,0.655696988512884,0.352685501397082,0.488978578081341,0.732218944608325,0.58958195089582,0.346190627988524,0.498246732547019,0.603761555626395,0.96945593382119,0.440025453388482,0,0,0.558065542475342,0,0.857142857142857,0.777601018135539,0.497981993169823,0.823346786712201,0,0.89630549518783,0,0,0,0,0,0.638000620925179,0.301148711580255
"24","01047","Dallas County, Alabama","Dallas County","Alabama",0.947842285004657,0.949084135361689,0.451412604781124,0.945341614906832,0.410431542999069,0.796336541446756,0.924252068746022,0.15626989178867,0.465478841870824,0.638932008692953,0.610679913070475,0,0.104315429990686,0,0.0535202293724116,0.963054951878299,0.333757556474706,0.519108280254777,0.51962676962677,0.914414414414414,0.554209381795589,0.953430611611301,0,0.0607874015748031,0.968022353306427,0.935113318845079,0.431542999068612,0.76622167028873,0.0721062618595825,0.614095001552313,0.917106488668116,0.226948152747594,0.738118649623074,0.237226277372263,0.128147912017851,0.215811284666879,0.561045584953777,0,0.566656061088132,0.28032,0,0.797009226853325,0,0.908685968819599,0.87336939230035,0.899720583669668,0.988823346786712,0.827693262961813,0.962434026699783,0,0,0,0,0.942253958398013,0.77864017385905,0.407947842285005
"25","01049","DeKalb County, Alabama","DeKalb County","Alabama",0.53244334057746,0.831108351443651,0.680533995653524,0.816149068322981,0.190003104625893,0.564420987271034,0.836728198599618,0.703055378739656,0.468978682787146,0.520024837007141,0.723998758149643,0.407016454517231,0.189071716858119,0,0.446320484230647,0.400186277553555,0.36684696150175,0.296496815286624,0.622265122265122,0.795045045045045,0.610127368748058,0.633343682086309,0,0.125354330708661,0.562868674324744,0.486184414778019,0.682086308599814,0.483390251474697,0.021505376344086,0.65942253958398,0.544240918969264,0.677739832350202,0.781710914454277,0.717319177173192,0.809690787376474,0.286579534587185,0.63627669748167,0,0.447025135221126,0.55456,0,0.393254852052179,0,0.65065224307986,0,0.31418814032909,0.506364483079789,0.88388699161751,0.8699161751009,0,0,0,0,0,0.795094691089724,0.308289351133188
"26","01051","Elmore County, Alabama","Elmore County","Alabama",0.629618131015213,0.266066438994101,0.746041601986961,0.225776397515528,0.119528096864328,0.277864017385905,0.427434754933164,0.530872056015277,0.423798918230989,0.56038497361068,0.401738590499845,0.276622167028873,0.240918969264204,0,0.668365721567378,0.347407637379696,0.255488386891505,0.443312101910828,0.564350064350064,0.970720720720721,0.660142901522212,0.525923626203043,0,0.0743307086614173,0.306116113008382,0.875814964296802,0,0.357342440235952,0.370651486401012,0.156473144986029,0.055883266066439,0.78329711269792,0.445099967223861,0.0935633709356337,0.598979917118266,0.688874721071087,0.552119859738604,0,0.284759783646198,0.27456,0,0.233534839325485,0,0.410117721921731,0.734330257715558,0.294318534616579,0.293076684259547,0,0.489289040670599,0,0,0,0,0.828624650729587,0.539273517541136,0.197454206768084
"27","01053","Escambia County, Alabama","Escambia County","Alabama",0.775225085377212,0.900031046258926,0.450170754424092,0.926086956521739,0.642036634585532,0.920521577149953,0.939528962444303,0.456715467854869,0.660197263760738,0.384042222912139,0.685501397081652,0.543619993790748,0.0773051847252406,0,0.0825103536158012,0.626203042533375,0.404390709513204,0.294267515923567,0.37966537966538,0.849420849420849,0.42901522211867,0.824899099658491,0,0.302992125984252,0.722756907792611,0.55107109593294,0.79261099037566,0.710959329400807,0.0777988614800759,0.892890406705992,0.895995032598572,0.598882334678671,0.883316945263848,0.390179163901792,0.388587822760599,0.723621294230156,0.283072999681224,0,0.528794145720649,0.31776,0,0.761692650334076,0,0.984091632198536,0.878460069996818,0.357342440235952,0.524681775846011,0.904998447687054,0.681775846010556,0,0,0,0,0,0.5572803477181,0.416019869605713
"28","01055","Etowah County, Alabama","Etowah County","Alabama",0.570940701645452,0.637690158335921,0.802856255821174,0.751242236024845,0.177584601055573,0.474386836386215,0.666772756206238,0.384150222788033,0.264397072860325,0.498292455759081,0.589257994411673,0.257373486494877,0.0617820552623409,0,0.421471806307741,0.524371313256753,0.261215399300032,0.595541401273885,0.773809523809524,0.91956241956242,0.835041938490214,0.44116733933561,0,0.119055118110236,0.686432784849426,0.567215150574356,0.41943495808755,0.600745110214219,0.00600885515496521,0.520645762185657,0.564110524681776,0.513815585221981,0.696165191740413,0.412740544127405,0.30060567421103,0.440867070449474,0.414089894803953,0,0.265987909640471,0.37376,0,0.405345211581292,0,0.520521794463888,0.716831053133948,0.737348649487737,0.392114250232847,0.918348339025147,0.919279726792921,0,0,0,0,0,0.434337162371934,0.513815585221981
"29","01057","Fayette County, Alabama","Fayette County","Alabama",0.464141570940702,0.834523439925489,0.341508848183794,0.837888198757764,0.759701955914312,0.844768705371003,0.836728198599618,0.519414385741566,0.72478523703468,0.927041291524371,0.609127600124185,0,0.235020180068302,0,0.152277795476266,0.783607575287178,0.682468978682787,0.196496815286624,0.526705276705277,0.78989703989704,0.322149735942839,0.554796647004036,0,0.0866141732283465,0.807513194660043,0.548276932629618,0.473455448618441,0.637690158335921,0.231815306767868,0.43495808755045,0.694815274759392,0.274448928904067,0.933792199278925,0.168878566688786,0.858463500159388,0.646477526299012,0.447561364360854,0,0.790645879732739,0.12224,0,0.593063951638562,0,0.447025135221126,0,0.658180689226948,0.463210183172928,0,0.941322570630239,0,0,0,0,0,0.381558522198075,0.691089723688296
"30","01059","Franklin County, Alabama","Franklin County","Alabama",0.590810307357963,0.800993480285626,0.524681775846011,0.84223602484472,0.42253958398013,0.947531822415399,0.8991088478676,0.852959898154042,0.585746102449889,0.769015833592052,0.801303942874884,0.305184725240609,0.053399565352375,0,0.258362535839439,0.511952809686433,0.356665606108813,0.32515923566879,0.298262548262548,0.570785070785071,0.340789064926996,0.398323502018007,0,0.142362204724409,0.664389941012108,0.175721825520025,0.624650729587085,0.698851288419745,0.475332068311195,0.865880161440546,0.89630549518783,0.639552933871468,0.773844641101278,0.259124087591241,0.407395600892573,0.191584316225693,0.704175964297099,0,0.580337257397391,0.43584,0,0.461660833598473,0,0.599427298759147,0,0.776777398323502,0.533064265755976,0,0.958708475628687,0,0,0,0,0,0.849425644209873,0.272896615957777
"31","01061","Geneva County, Alabama","Geneva County","Alabama",0.484011176653213,0.862154610369451,0.497981993169823,0.834782608695652,0.515988823346787,0.826761875194039,0.735837046467218,0.663590070019096,0.767419662742603,0.609438062713443,0.859049984476871,0,0.0515367898168271,0,0.318572793883402,0.659112076994722,0.578428253261215,0.300636942675159,0.423745173745174,0.766409266409266,0.305995650823237,0.302701024526545,0,0.341102362204724,0.696057125116423,0.519714374417883,0.481217013349891,0.567215150574356,0.12966476913346,0.759081030735796,0.716237193418193,0.384042222912139,0.814814814814815,0.562375580623756,0.561683136754861,0.460631176283073,0.550844756136436,0,0.662742602608972,0.34464,0,0,0,0,0,0.371623719341819,0.483079788885439,0,0.876435889475318,0,0,0,0,0,0.495187829866501,0.638311083514437
