"","county","state","year","GISJOIN","GEO_ID","FIPS","total_county_pop","state_pop_shr","county_area","state_area_shr","ag_reconnect","airport_infrastructure","airport_terminal","asap","bridge","buses","capital_investment","clean_school_bus","doe_nuclear","doi_aging_infra","doi_rural_water","doi_water_recycle","doi_water_storage","ferry_rural_comms","fra_rail_cross","fs_wildfire","fta_rail_vehicle","indian_water","infra","low_no_emission","natural_gas","ntia_middle_mile","ports","raise","reconnect_community","rural_surface","safe_streets","tribal_broadband","cdbg_entitlement","coc","home","public_hsg","public_hsg_cap","elderly","hcv","s8_project","fy_2022_ttp","fta_5307_5340","fta_5310","fta_5339","fta_5337_combined"
"1792","Salem County","NJ",2022,"G3400330","0500000US34033",34033,62754,0.007012327,898724884.3,0.045955773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83969465648855,NA,NA,NA,NA,NA,NA,NA,0.176066024759285,NA,0.827963176064442,0.65118978525827,NA,0.0899854862119013,0.943769680611786,NA,0.807157057654076,0.370597243491577,0.508422664624809,0.823376623376623
"1793","Somerset County","NJ",2022,"G3400350","0500000US34035",34035,330151,0.037248116,789825280,0.040387255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192118226600985,0.0880330123796424,0.103365384615385,0.0207134637514384,0.0116076610562972,0.57449494949495,0.353410740203193,0.780026990553306,NA,0.996023856858847,0.992343032159265,0.998468606431853,0.966233766233766
"1794","Sussex County","NJ",2022,"G3400370","0500000US34037",34037,140996,0.015647783,1387038952,0.070925428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.650618982118294,NA,0.0356731875719217,NA,NA,NA,0.569500674763833,NA,0.940357852882704,0.718223583460949,0.906584992343032,0.828571428571429
"1795","Union County","NJ",2022,"G3400390","0500000US34039",34039,555208,0.061940818,269129759.6,0.013761793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0990566037735849,NA,NA,NA,NA,0.835796387520525,0.686382393397524,0.71875,0.670310701956272,0.490423679628555,0.797979797979798,0.732946298984035,0.772829509671615,NA,0.94234592445328,0.72281776416539,0.908116385911179,0.833766233766234
"1796","Warren County","NJ",2022,"G3400410","0500000US34041",34041,105730,0.011842508,939258680.7,0.048028445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247592847317744,NA,0.748561565017261,0.699941961694719,NA,0.790275761973875,0.157444894287,NA,0.899602385685885,0.583460949464012,0.762633996937213,0.716883116883117
"1797","Bernalillo County","NM",2022,"G3500010","0500000US35001",35001,679037,0.319962965,3023497041,0.009600687,NA,NA,0.388235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0508905852417303,NA,0.268867924528302,NA,NA,0.89142091152815,NA,0.513957307060755,0.701513067400275,0.423076923076923,0.212888377445339,0.149738827626233,0.467171717171717,0.729317851959361,0.812415654520918,0.248434237995825,0.84493041749503,0.741194486983155,0.696784073506891,0.727272727272727
"1798","Catron County","NM",2022,"G3500030","0500000US35003",35003,3547,0.001697667,17947756305,0.056990558,0.934959349593496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524008350730689,NA,NA,NA,NA
"1799","Chaves County","NM",2022,"G3500050","0500000US35005",35005,64912,0.030821583,15734387600,0.049962319,0.585365853658537,NA,NA,NA,NA,NA,NA,0.286501377410468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358778625954198,NA,NA,NA,NA,0.863270777479893,NA,NA,NA,NA,0.687571921749137,0.676726639582124,0.44949494949495,0.907837445573295,0.107962213225371,NA,NA,NA,NA,NA
"1800","Cibola County","NM",2022,"G3500060","0500000US35006",35006,26763,0.012934692,11764058787,0.037355103,0.186991869918699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777777777777778,0.91231732776618,NA,NA,NA,NA
"1801","Colfax County","NM",2022,"G3500070","0500000US35007",35007,12106,0.005881388,9759410380,0.030989625,0.296747967479675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950617283950617,NA,NA,NA,NA,NA,0.755725190839695,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440161104718067,0.611143354614045,NA,NA,NA,NA,NA,NA,NA,NA
"1802","Curry County","NM",2022,"G3500090","0500000US35009",35009,49502,0.023095091,3648288825,0.011584624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422391857506361,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470655926352129,0.372605919907139,0.470959595959596,0.653120464441219,0.33468286099865,NA,NA,NA,NA,NA
"1803","De Baca County","NM",2022,"G3500110","0500000US35011",35011,1995,0.000887945,6045909710,0.01919793,0.788617886178862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951653944020356,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965477560414269,0.975623911781776,NA,NA,NA,NA,NA,NA,NA,NA
"1804","Dona Ana County","NM",2022,"G3500130","0500000US35013",35013,217696,0.103423019,9880758471,0.031374949,NA,NA,NA,NA,NA,0.375,NA,0.223140495867769,NA,NA,NA,NA,NA,NA,0.894736842105263,NA,NA,NA,0.586206896551724,0.803921568627451,0.673913043478261,0.178117048346056,NA,NA,NA,NA,0.53083109919571,NA,0.272577996715928,0.628610729023384,0.209134615384615,0.193901035673188,0.155542658154382,0.292929292929293,0.467343976777939,0.274403958614485,NA,0.713717693836978,0.179173047473201,0.234303215926493,NA
"1805","Eddy County","NM",2022,"G3500150","0500000US35015",35015,57865,0.028964153,10873182766,0.034526252,0.304878048780488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389312977099237,NA,0.311320754716981,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,NA,0.389563652721547,NA,NA,NA,NA,NA
"1806","Grant County","NM",2022,"G3500170","0500000US35017",35017,27391,0.013358516,10274774374,0.032626091,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436038514442916,NA,0.849827387802071,0.825304701102728,NA,0.924528301886792,0.291947818263608,NA,NA,NA,NA,NA
"1807","Guadalupe County","NM",2022,"G3500190","0500000US35019",35019,4336,0.00211675,7849961038,0.024926439,0.59349593495935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908396946564885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95959595959596,NA,0.91497975708502,NA,NA,NA,NA,NA
"1808","Harding County","NM",2022,"G3500210","0500000US35021",35021,432,0.000252683,5506125843,0.017483923,0.947154471544715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","Hidalgo County","NM",2022,"G3500230","0500000US35023",35023,4234,0.001997757,8929343886,0.028353867,0.930894308943089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","Lea County","NM",2022,"G3500250","0500000US35025",35025,70359,0.034485718,11382217978,0.036142621,0.410569105691057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338422391857506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608187134502924,NA,NA,NA,NA,NA
"1811","Lincoln County","NM",2022,"G3500270","0500000US35027",35027,19640,0.009521344,12513087328,0.039733537,0.796747967479675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643765903307888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0647181628392484,NA,NA,NA,NA
"1812","Los Alamos County","NM",2022,"G3500280","0500000US35028",35028,18976,0.009087565,282834655.1,0.000898101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00134952766531714,NA,NA,NA,NA,NA
"1813","Luna County","NM",2022,"G3500290","0500000US35029",35029,24022,0.011985592,7680211997,0.024387425,0.727642276422764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124606387764282,0.390396659707724,NA,NA,NA,NA
"1814","McKinley County","NM",2022,"G3500310","0500000US35031",35031,71956,0.034581955,14130880613,0.04487061,0.0528455284552846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675378266850069,NA,0.487341772151899,0.462565293093442,NA,0.0253991291727141,0.878092667566352,0.862212943632568,NA,NA,NA,NA
"1815","Mora County","NM",2022,"G3500330","0500000US35033",35033,4500,0.00200629,4995056564,0.015861095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903307888040712,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581703107019563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","Otero County","NM",2022,"G3500350","0500000US35035",35035,66804,0.031904373,17163403794,0.054499958,0.434959349593496,NA,NA,NA,NA,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429804372842348,0.428322692977365,NA,NA,0.0184435447593342,0.747390396659708,NA,NA,NA,NA
"1817","Quay County","NM",2022,"G3500370","0500000US35037",35037,8265,0.00411261,7462064588,0.023694729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824427480916031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","Rio Arriba County","NM",2022,"G3500390","0500000US35039",35039,38962,0.019127548,15271057367,0.04849108,0.747967479674797,NA,NA,NA,NA,NA,NA,0.429752066115702,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621359223300971,NA,NA,NA,0.322209436133487,0.337782936738247,NA,0.00507982583454282,NA,0.870563674321503,NA,NA,NA,NA
"1819","Roosevelt County","NM",2022,"G3500410","0500000US35041",35041,18723,0.009113165,6353923790,0.020175985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659033078880407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820","Sandoval County","NM",2022,"G3500430","0500000US35043",35043,144954,0.069844209,9620212082,0.030547621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123456790123457,NA,0.458333333333333,NA,NA,NA,0.241730279898219,NA,NA,NA,NA,0.046916890080429,0.155339805825243,0.133004926108374,0.196698762035763,NA,0.0149597238204833,0.0191526407428903,NA,NA,0.0251911830859199,0.713987473903967,0.91948310139165,0.88208269525268,0.831546707503829,0.787012987012987
"1821","San Juan County","NM",2022,"G3500450","0500000US35045",35045,125608,0.058269641,14344460909,0.045548804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09688013136289,0.313617606602476,NA,NA,NA,NA,0.119013062409289,0.378317588843905,0.803757828810021,0.394632206759443,NA,NA,NA
"1822","San Miguel County","NM",2022,"G3500470","0500000US35047",35047,27546,0.0129693,12280049359,0.038993557,0.134146341463415,NA,NA,NA,NA,NA,NA,0.327823691460055,NA,NA,NA,NA,NA,NA,NA,0.481481481481481,NA,NA,NA,NA,NA,0.55470737913486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069620253164557,0.158444573418456,NA,0.320029027576197,0.350877192982456,NA,NA,NA,NA,NA
"1823","Santa Fe County","NM",2022,"G3500490","0500000US35049",35049,150319,0.072833259,4950505334,0.015719629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506172839506173,NA,0.416666666666667,NA,NA,NA,0.231552162849873,NA,NA,NA,NA,NA,0.16504854368932,0.177339901477833,0.907840440165062,NA,0.350402761795167,0.339524085896692,0.368686868686869,0.777213352685051,0.517768780926676,0.436325678496868,0.660039761431412,NA,NA,NA
"1824","Sierra County","NM",2022,"G3500510","0500000US35051",35051,10988,0.005457564,10976925007,0.034855671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.776081424936387,NA,NA,NA,NA,0.928954423592493,NA,NA,NA,NA,0.738780207134638,0.786999419616947,NA,0.846153846153846,0.978857399910032,NA,NA,NA,NA,NA
"1825","Socorro County","NM",2022,"G3500530","0500000US35053",35053,16723,0.007872034,17218908890,0.054676206,0.231707317073171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687022900763359,NA,NA,NA,NA,NA,NA,NA,0.896836313617607,NA,NA,NA,NA,0.951378809869376,0.195681511470985,0.630480167014614,NA,NA,NA,NA
"1826","Taos County","NM",2022,"G3500550","0500000US35055",35055,32759,0.01627124,5707503424,0.018123369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407766990291262,NA,0.938101788170564,NA,0.968354430379747,0.958792803250145,NA,0.783018867924528,NA,0.649269311064718,NA,NA,NA,NA
"1827","Torrance County","NM",2022,"G3500570","0500000US35057",35057,15477,0.007182253,8666377867,0.027518855,0.25609756097561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707379134860051,NA,NA,NA,NA,0.589812332439678,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421711899791232,NA,NA,NA,NA
"1828","Union County","NM",2022,"G3500590","0500000US35059",35059,4106,0.001954142,9922334536,0.031506968,0.626016260162602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913486005089059,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84234752589183,0.913522925130586,NA,NA,NA,NA,NA,NA,NA,NA
"1829","Valencia County","NM",2022,"G3500610","0500000US35061",35061,76518,0.036025991,2765612661,0.008781811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330788804071247,NA,NA,NA,NA,0.13941018766756,NA,NA,0.635488308115543,NA,NA,NA,NA,NA,0.224921277552857,0.461377870563674,0.44831013916501,NA,NA,NA
"1830","Albany County","NY",2022,"G3600010","0500000US36001",36001,306165,0.015644195,1381245393,0.010988704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61437908496732,NA,NA,NA,NA,NA,NA,0.32171581769437,NA,0.822660098522167,0.951856946354883,0.418269230769231,0.71288837744534,0.67382472431805,0.233585858585859,1,0.797121007647323,NA,0.756461232604374,0.591117917304747,0.803981623277182,NA
"1831","Allegany County","NY",2022,"G3600030","0500000US36003",36003,46304,0.002319393,2679215555,0.0213149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167812929848693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","Bronx County","NY",2022,"G3600050","0500000US36005",36005,1427056,0.072994313,110422368.1,0.000878482,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379310344827586,0.215686274509804,NA,NA,NA,NA,NA,NA,NA,NA,0.9688013136289,0.895460797799175,0.975961538461538,0.995397008055236,0.982008125362739,0.965909090909091,0.978229317851959,0.944669365721997,NA,0.468190854870775,0.140888208269525,0.182235834609495,0.781818181818182
"1833","Broome County","NY",2022,"G3600070","0500000US36007",36007,192042,0.009872907,1852705920,0.014739479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919540229885057,0.773039889958735,0.372596153846154,0.53970080552359,0.443412652350551,NA,0.367198838896952,0.640575798470535,NA,0.740556660039761,NA,NA,NA
"1834","Cattaraugus County","NY",2022,"G3600090","0500000US36009",36009,76750,0.003838527,3424911673,0.027247397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184319119669876,NA,0.471231300345224,0.509576320371445,0.416666666666667,0.0703918722786647,0.221772379667117,NA,NA,NA,NA,NA
"1835","Cayuga County","NY",2022,"G3600110","0500000US36011",36011,76958,0.003810339,1901530713,0.015127912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802955665024631,0.485557083906465,NA,0.0949367088607595,0.0800928612884504,NA,0.373730043541364,0.656770130454341,0.189979123173278,NA,NA,NA,NA
"1836","Chautauqua County","NY",2022,"G3600130","0500000US36013",36013,127584,0.006365579,2809758557,0.022353455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546916890080429,NA,0.84072249589491,0.231086657496561,0.375,0.394131185270426,0.404526987811956,0.414141414141414,0.0972423802612482,0.694556905083221,NA,NA,NA,NA,NA
"1837","Chemung County","NY",2022,"G3600150","0500000US36015",36015,84115,0.004198711,1063863995,0.008463729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875205254515599,0.793672627235213,0.451923076923077,0.611047180667434,0.568775391758561,0.708333333333333,0.02322206095791,0.735492577597841,NA,0.680914512922465,NA,NA,NA
"1838","Chenango County","NY",2022,"G3600170","0500000US36017",36017,47527,0.002356828,2327440514,0.018516301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233601841196778,0.265815438189205,NA,0.189404934687954,0.190283400809717,NA,NA,NA,NA,NA
"1839","Clinton County","NY",2022,"G3600190","0500000US36019",36019,80320,0.003981905,2894346610,0.023026407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269436997319035,NA,NA,0.203576341127923,NA,0.537974683544304,0.71445153801509,0.348484848484849,0.158200290275762,0.515969410706253,NA,NA,NA,NA,NA
"1840","Columbia County","NY",2022,"G3600210","0500000US36021",36021,60016,0.003061784,1678842797,0.013356285,NA,NA,NA,NA,NA,NA,NA,0.809917355371901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722145804676754,NA,NA,NA,0.84469696969697,0.182873730043541,0.503373819163293,NA,NA,NA,NA,NA
"1841","Cortland County","NY",2022,"G3600230","0500000US36023",36023,47618,0.002335799,1298928444,0.01033382,NA,NA,NA,NA,NA,NA,NA,0.482093663911846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497936726272352,NA,0.485615650172612,0.781775972141613,NA,0.473149492017417,0.198830409356725,NA,NA,NA,NA,NA
"1842","Delaware County","NY",2022,"G3600250","0500000US36025",36025,44676,0.002219466,3800471739,0.030235221,NA,NA,NA,NA,NA,NA,NA,0.220385674931129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640990371389271,NA,NA,NA,0.799242424242424,0.38388969521045,0.484480431848853,NA,NA,NA,NA,NA
"1843","Dutchess County","NY",2022,"G3600270","0500000US36027",36027,293524,0.01471617,2137505651,0.017005246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810457516339869,NA,NA,NA,NA,NA,NA,NA,NA,0.64367816091954,0.46079779917469,0.560096153846154,0.260644418872267,0.271619268717353,0.116161616161616,0.494194484760523,0.695006747638327,NA,0.962226640159046,0.470137825421133,0.980091883614089,0.818181818181818
"1844","Erie County","NY",2022,"G3600290","0500000US36029",36029,918873,0.047214867,2710109148,0.021560679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481132075471698,0.975,NA,0.0563002680965147,NA,0.983579638752053,0.898211829436039,0.896634615384615,0.760069044879171,0.642484039466048,0.866161616161616,0.825834542815675,0.722896986054881,0.0271398747390397,0.720675944333996,0.754977029096478,0.686064318529862,0.387012987012987
"1845","Essex County","NY",2022,"G3600310","0500000US36031",36031,37281,0.001864354,4963102780,0.039484707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455470737913486,NA,NA,NA,NA,0.508042895442359,NA,NA,NA,NA,NA,NA,NA,NA,0.235717498875394,NA,NA,NA,NA,NA
"1846","Franklin County","NY",2022,"G3600330","0500000US36033",36033,50389,0.00238611,4392658159,0.034946449,NA,NA,NA,NA,NA,NA,NA,0.851239669421488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379134860050891,NA,NA,NA,NA,0.994638069705094,NA,NA,0.469050894085282,NA,0.585730724971231,0.750435287289611,0.746212121212121,0.104499274310595,0.0544309491677913,0.634655532359081,NA,NA,NA,NA
"1847","Fulton County","NY",2022,"G3600350","0500000US36035",36035,53452,0.002664115,1380149790,0.010979988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366412213740458,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571346375143843,0.600116076610563,NA,0.529027576197387,0.330634278002699,NA,NA,NA,NA,NA
"1848","Genesee County","NY",2022,"G3600370","0500000US36037",36037,57554,0.002902697,1282843206,0.010205851,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450980392156863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296317606444189,0.334300638421358,NA,NA,0.61493477282951,0.169102296450939,NA,NA,NA,NA
"1849","Greene County","NY",2022,"G3600390","0500000US36039",36039,47335,0.002387602,1704341599,0.013559145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43191196698762,NA,0.144994246260069,0.24376088218224,0.694444444444444,NA,0.632478632478632,NA,0.0149105367793241,NA,NA,NA
"1850","Hamilton County","NY",2022,"G3600410","0500000US36041",36041,4454,0.000251954,4682194042,0.037249895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885496183206107,NA,NA,NA,NA,0.920911528150134,NA,NA,NA,NA,NA,NA,NA,NA,0.423751686909582,NA,NA,NA,NA,NA
"1851","Herkimer County","NY",2022,"G3600430","0500000US36043",36043,61738,0.003012516,3773758377,0.030022699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0701956271576525,0.201973302379571,NA,0.446298984034833,0.518668466036887,NA,0.095427435387674,NA,NA,NA
"1852","Jefferson County","NY",2022,"G3600450","0500000US36045",36045,111454,0.005848148,3333168325,0.026517519,NA,NA,NA,NA,NA,NA,NA,0.545454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251908396946565,NA,NA,NA,NA,NA,NA,0.655172413793103,0.880330123796424,0.954326923076923,0.542002301495972,0.783517121300058,0.273989898989899,NA,0.837156995051732,NA,0.386679920477137,NA,NA,NA
"1853","Kings County","NY",2022,"G3600470","0500000US36047",36047,2576771,0.134844364,180319395.1,0.001434558,NA,NA,NA,0.888888888888889,0.0294117647058824,NA,NA,0.00275482093663912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0980392156862745,NA,NA,NA,0.0188679245283019,NA,NA,NA,NA,0.973727422003284,0.891334250343879,0.973557692307692,0.99482163406214,0.983749274521184,0.940656565656566,0.976052249637155,0.963562753036437,NA,0.400596421471173,0.131699846860643,0.169984686064319,0.753246753246753
"1854","Lewis County","NY",2022,"G3600490","0500000US36049",36049,26456,0.00132644,3345676800,0.026617032,NA,NA,NA,NA,NA,NA,NA,0.451790633608815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524173027989822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256410256410256,NA,NA,NA,NA,NA
"1855","Livingston County","NY",2022,"G3600510","0500000US36051",36051,63218,0.003094894,1658260185,0.013192537,NA,NA,NA,NA,NA,0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418300653594771,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.480055020632737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856","Madison County","NY",2022,"G3600530","0500000US36053",36053,70990,0.003403772,1712745828,0.013626006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343878954607978,NA,NA,NA,NA,0.258345428156749,0.414304993252362,0.484342379958246,0.0387673956262425,0.0398162327718224,0.0428790199081164,NA
